zipcode,day,positive,total,zcta_cum_perc_pos,neighborhood_name,borough_group,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,newcases
11429,2020-05-23,897,NA,NA,Southeast Queens,Queens,3199.42,28036.33,61,217.57,39.74,2
11432,2020-05-23,1722,NA,NA,Jamaica,Queens,2724.88,63195.4,222,351.29,39.78,6
11433,2020-05-23,897,NA,NA,Jamaica,Queens,2489.19,36035.76,69,191.48,37.96,1
11434,2020-05-23,1983,NA,NA,Jamaica,Queens,2936.21,67536.11,146,216.18,36.68,8
11435,2020-05-23,1560,NA,NA,Jamaica,Queens,2705.34,57663.84,130,225.44,34.97,3
11436,2020-05-23,502,NA,NA,Jamaica,Queens,2412.6,20807.42,36,173.02,36.47,2
11691,2020-05-23,2186,NA,NA,Rockaway,Queens,3375.59,64759.02,290,447.81,40.71,2
11692,2020-05-23,563,NA,NA,Rockaway,Queens,2798.18,20120.24,80,397.61,35.94,4
11693,2020-05-23,320,NA,NA,Rockaway,Queens,2584.55,12381.27,25,201.92,35.96,1
11694,2020-05-23,683,NA,NA,Rockaway,Queens,3355.31,20355.78,73,358.62,32.9,2
11697,2020-05-23,101,NA,NA,Rockaway,Queens,2855.78,3536.69,2,56.55,14.05,1
10001,2020-05-24,349,NA,NA,Chelsea - Clinton,Manhattan,1481.13,23563.03,18,76.39,21.09,1
10002,2020-05-24,1007,NA,NA,Union Square - Lower East Side,Manhattan,1311.96,76755.41,143,186.31,29.5,5
10003,2020-05-24,439,NA,NA,Union Square - Lower East Side,Manhattan,815.96,53801.62,30,55.76,18.24,0
10004,2020-05-24,30,NA,NA,Lower Manhattan,Manhattan,821.78,3650.61,1,27.39,18.63,0
10005,2020-05-24,59,NA,NA,Lower Manhattan,Manhattan,702.71,8396.11,2,23.82,14.97,0
10006,2020-05-24,23,NA,NA,Lower Manhattan,Manhattan,665.17,3457.77,0,0,13.94,0
10007,2020-05-24,49,NA,NA,Lower Manhattan,Manhattan,593.96,8249.73,3,36.36,13.54,0
10009,2020-05-24,667,NA,NA,Union Square - Lower East Side,Manhattan,1135.36,58747.99,65,110.64,21.9,3
10010,2020-05-24,255,NA,NA,Gramercy Park - Murray Hill,Manhattan,787.72,32371.86,20,61.78,13.86,1
10011,2020-05-24,506,NA,NA,Chelsea - Clinton,Manhattan,1022.21,49500.52,33,66.67,20.61,1
10012,2020-05-24,156,NA,NA,Greenwich Village - Soho,Manhattan,650.51,23981.2,7,29.19,17.07,0
10013,2020-05-24,253,NA,NA,Greenwich Village - Soho,Manhattan,871.48,29031.09,19,65.45,19.5,1
10014,2020-05-24,286,NA,NA,Greenwich Village - Soho,Manhattan,921.3,31043.16,24,77.31,20.16,1
10016,2020-05-24,656,NA,NA,Gramercy Park - Murray Hill,Manhattan,1248.94,52524.35,48,91.39,18.18,4
10017,2020-05-24,135,NA,NA,Gramercy Park - Murray Hill,Manhattan,837.09,16127.22,5,31,14.82,0
10018,2020-05-24,200,NA,NA,Chelsea - Clinton,Manhattan,2098.32,9531.44,3,31.47,22.3,0
10019,2020-05-24,577,NA,NA,Chelsea - Clinton,Manhattan,1420.08,40631.45,43,105.83,21.81,5
10021,2020-05-24,534,NA,NA,Upper East Side,Manhattan,1208.81,44175.61,58,131.29,18.22,1
10022,2020-05-24,328,NA,NA,Gramercy Park - Murray Hill,Manhattan,1081.27,30334.8,26,85.71,17.46,0
10023,2020-05-24,542,NA,NA,Upper West Side,Manhattan,899.21,60274.81,51,84.61,17.7,2
10024,2020-05-24,632,NA,NA,Upper West Side,Manhattan,1102.24,57337.68,65,113.36,20.32,5
10025,2020-05-24,1243,NA,NA,Upper West Side,Manhattan,1346.21,92333.47,150,162.45,22.95,1
10026,2020-05-24,622,NA,NA,Central Harlem - Morningside Height,Manhattan,1594.13,39018.03,37,94.83,26.8,1
10027,2020-05-24,985,NA,NA,Central Harlem - Morningside Height,Manhattan,1547.99,63631.04,99,155.58,28.38,4
10028,2020-05-24,455,NA,NA,Upper East Side,Manhattan,925.64,49155.08,29,59,17.87,1
10029,2020-05-24,1729,NA,NA,East Harlem,Manhattan,2193.01,78841.52,189,239.72,32.47,5
10030,2020-05-24,478,NA,NA,Central Harlem - Morningside Height,Manhattan,1630.18,29321.91,46,156.88,28.79,0
10031,2020-05-24,1246,NA,NA,Washington Heights - Inwood,Manhattan,2057.57,60556.93,116,191.56,32.47,5
10032,2020-05-24,1431,NA,NA,Washington Heights - Inwood,Manhattan,2327.11,61492.57,152,247.18,32.34,4
10033,2020-05-24,1278,NA,NA,Washington Heights - Inwood,Manhattan,2158.4,59210.43,110,185.78,31.52,0
10034,2020-05-24,679,NA,NA,Washington Heights - Inwood,Manhattan,1576.37,43073.65,66,153.23,26.48,0
10035,2020-05-24,920,NA,NA,East Harlem,Manhattan,2672.35,34426.65,108,313.71,31.43,2
10036,2020-05-24,398,NA,NA,Chelsea - Clinton,Manhattan,1518.43,26211.25,34,129.72,22.44,2
10037,2020-05-24,521,NA,NA,Central Harlem - Morningside Height,Manhattan,2523.05,20649.62,64,309.93,25.25,3
10038,2020-05-24,239,NA,NA,Lower Manhattan,Manhattan,1084,22047.96,26,117.92,23.18,1
10039,2020-05-24,494,NA,NA,Central Harlem - Morningside Height,Manhattan,1867.14,26457.52,53,200.32,29.12,2
10040,2020-05-24,1071,NA,NA,Washington Heights - Inwood,Manhattan,2390.18,44808.28,105,234.33,32.41,3
10044,2020-05-24,229,NA,NA,Upper East Side,Manhattan,1957.22,11700.29,32,273.5,29.32,1
10065,2020-05-24,323,NA,NA,Upper East Side,Manhattan,1111.44,29061.49,25,86.02,16.17,3
10069,2020-05-24,54,NA,NA,Upper West Side,Manhattan,851.99,6338.13,2,31.56,18.43,0
10075,2020-05-24,380,NA,NA,Upper East Side,Manhattan,1607.84,23634.14,44,186.17,22.14,8
10128,2020-05-24,612,NA,NA,Upper East Side,Manhattan,997.52,61351.93,34,55.42,17.51,1
10280,2020-05-24,46,NA,NA,Lower Manhattan,Manhattan,478.24,9618.7,0,0,14.47,0
10282,2020-05-24,69,NA,NA,Lower Manhattan,Manhattan,1251.03,5515.44,14,253.83,26.14,1
10301,2020-05-24,1127,NA,NA,Stapleton - St. George,Staten Island,2844.99,39613.55,98,247.39,33.05,8
10302,2020-05-24,617,NA,NA,Port Richmond,Staten Island,3286.46,18773.99,30,159.8,37.33,1
10303,2020-05-24,828,NA,NA,Port Richmond,Staten Island,3156.49,26231.66,41,156.3,35.01,7
10304,2020-05-24,1339,NA,NA,Stapleton - St. George,Staten Island,3154.39,42448.71,156,367.5,33.63,1
10305,2020-05-24,1200,NA,NA,Stapleton - St. George,Staten Island,2819.48,42560.99,73,171.52,31.43,7
10306,2020-05-24,1413,NA,NA,South Beach - Tottenville,Staten Island,2631.99,53685.66,72,134.11,28.72,5
10307,2020-05-24,369,NA,NA,South Beach - Tottenville,Staten Island,2425.31,15214.56,14,92.02,29.9,0
10308,2020-05-24,617,NA,NA,South Beach - Tottenville,Staten Island,2081.97,29635.33,25,84.36,27.39,0
10309,2020-05-24,821,NA,NA,South Beach - Tottenville,Staten Island,2487.5,33004.98,29,87.87,28.82,1
10310,2020-05-24,706,NA,NA,Port Richmond,Staten Island,2957.57,23870.96,31,129.86,30.3,2
10312,2020-05-24,1462,NA,NA,South Beach - Tottenville,Staten Island,2424.37,60304.33,57,94.52,29.2,4
10314,2020-05-24,2560,NA,NA,Willowbrook,Staten Island,2818.32,90834.29,170,187.15,31.92,3
10451,2020-05-24,1555,NA,NA,High Bridge - Morrisania,Bronx,3258.68,47718.77,144,301.77,35.42,2
10452,2020-05-24,2273,NA,NA,High Bridge - Morrisania,Bronx,2950.61,77035.04,152,197.31,35.46,13
10453,2020-05-24,2278,NA,NA,Crotona - Tremont,Bronx,2805.97,81184.04,154,189.69,36.84,10
10454,2020-05-24,1097,NA,NA,Hunts Point - Mott Haven,Bronx,2869.97,38223.41,99,259,32.43,5
10455,2020-05-24,1226,NA,NA,Hunts Point - Mott Haven,Bronx,2906.98,42174.38,95,225.26,35.81,6
10456,2020-05-24,2389,NA,NA,High Bridge - Morrisania,Bronx,2556.67,93441.91,258,276.11,33.68,9
10457,2020-05-24,1986,NA,NA,Crotona - Tremont,Bronx,2659.17,74685.06,169,226.28,34.12,21
10458,2020-05-24,1957,NA,NA,Fordham - Bronx Park,Bronx,2335.11,83807.74,110,131.25,34.76,4
10459,2020-05-24,1435,NA,NA,Hunts Point - Mott Haven,Bronx,2967.66,48354.56,151,312.28,37.69,2
10460,2020-05-24,1578,NA,NA,Crotona - Tremont,Bronx,2626.79,60073.25,112,186.44,36.32,6
10461,2020-05-24,1834,NA,NA,Pelham - Throgs Neck,Bronx,3706.58,49479.56,130,262.73,33.25,4
10462,2020-05-24,2195,NA,NA,Pelham - Throgs Neck,Bronx,2838.4,77332.41,158,204.31,33.37,3
10463,2020-05-24,1844,NA,NA,Kingsbridge - Riverdale,Bronx,2586.71,71287.33,181,253.9,31.7,5
10464,2020-05-24,117,NA,NA,Pelham - Throgs Neck,Bronx,2687.7,4353.16,6,137.83,25.11,0
10465,2020-05-24,1454,NA,NA,Pelham - Throgs Neck,Bronx,3379,43030.43,70,162.68,30.22,2
10466,2020-05-24,2298,NA,NA,Northeast Bronx,Bronx,3184.3,72166.65,154,213.39,37.35,23
10467,2020-05-24,3222,NA,NA,Fordham - Bronx Park,Bronx,3196.93,100784.05,284,281.79,37.84,15
10468,2020-05-24,2617,NA,NA,Fordham - Bronx Park,Bronx,3412.84,76681.12,183,238.65,38,16
10469,2020-05-24,2869,NA,NA,Northeast Bronx,Bronx,4012.12,71508.25,314,439.11,37.65,9
10470,2020-05-24,437,NA,NA,Northeast Bronx,Bronx,3098.47,14103.75,14,99.26,29.11,0
10471,2020-05-24,772,NA,NA,Kingsbridge - Riverdale,Bronx,3633.41,21247.28,65,305.92,24.83,2
10472,2020-05-24,1873,NA,NA,Pelham - Throgs Neck,Bronx,2757.9,67913.94,167,245.9,39.74,2
10473,2020-05-24,1849,NA,NA,Pelham - Throgs Neck,Bronx,2985.86,61925.28,117,188.94,35.34,7
10474,2020-05-24,315,NA,NA,Hunts Point - Mott Haven,Bronx,2532.55,12438.07,19,152.76,37.13,0
10475,2020-05-24,1658,NA,NA,Northeast Bronx,Bronx,3790.3,43743.21,160,365.77,34.24,6
11004,2020-05-24,563,NA,NA,Southeast Queens,Queens,3001.3,18758.55,55,293.2,27.03,6
11101,2020-05-24,604,NA,NA,Long Island City - Astoria,Queens,1715.71,35204.11,36,102.26,24.99,2
11102,2020-05-24,583,NA,NA,Long Island City - Astoria,Queens,1786.54,32632.92,72,220.64,28.88,0
11103,2020-05-24,535,NA,NA,Long Island City - Astoria,Queens,1462.32,36585.65,47,128.47,27.53,4
11104,2020-05-24,473,NA,NA,Long Island City - Astoria,Queens,1909.13,24775.7,34,137.23,29.81,1
11105,2020-05-24,475,NA,NA,Long Island City - Astoria,Queens,1323.31,35894.88,40,111.44,23.95,1
11106,2020-05-24,620,NA,NA,Long Island City - Astoria,Queens,1603.54,38664.4,42,108.63,28.38,2
11109,2020-05-24,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,14.6,0
11201,2020-05-24,651,NA,NA,Downtown - Heights - Slope,Brooklyn,1068.82,60908.15,79,129.7,19.72,2
11203,2020-05-24,1965,NA,NA,East Flatbush - Flatbush,Brooklyn,2677.39,73392.42,229,312.02,36.24,8
11204,2020-05-24,1964,NA,NA,Borough Park,Brooklyn,2475.97,79322.45,134,168.93,28.28,5
11205,2020-05-24,691,NA,NA,Downtown - Heights - Slope,Brooklyn,1569.98,44013.21,44,99.97,25.82,1
11206,2020-05-24,1531,NA,NA,Williamsburg - Bushwick,Brooklyn,1790.71,85496.61,145,169.6,29.43,11
11207,2020-05-24,1985,NA,NA,East New York,Brooklyn,2226.42,89156.75,195,218.72,33.65,3
11208,2020-05-24,2278,NA,NA,East New York,Brooklyn,2382.65,95607.69,214,223.83,37.11,14
11209,2020-05-24,1086,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1618.94,67081.12,104,155.04,26.5,2
11210,2020-05-24,1615,NA,NA,East Flatbush - Flatbush,Brooklyn,2407.24,67089.29,125,186.32,34.75,10
11211,2020-05-24,2001,NA,NA,Greenpoint,Brooklyn,2009.14,99594.67,120,120.49,26.83,2
11212,2020-05-24,1765,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2217.62,79589.99,213,267.62,32.89,29
11213,2020-05-24,1313,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2038,64425.94,128,198.68,33.5,5
11214,2020-05-24,1472,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1577.14,93333.46,163,174.64,32.73,3
11215,2020-05-24,597,NA,NA,Downtown - Heights - Slope,Brooklyn,853.68,69932.3,42,60.06,20.99,2
11216,2020-05-24,697,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1255,55537.72,62,111.64,26.1,0
11217,2020-05-24,608,NA,NA,Downtown - Heights - Slope,Brooklyn,1280.63,47476.67,73,153.76,28.84,1
11218,2020-05-24,1640,NA,NA,Borough Park,Brooklyn,2163.4,75806.47,122,160.94,31.25,4
11219,2020-05-24,2934,NA,NA,Borough Park,Brooklyn,3159.66,92858.07,205,220.77,25.26,11
11220,2020-05-24,1464,NA,NA,Sunset Park,Brooklyn,1487.05,98450,152,154.39,33.91,10
11221,2020-05-24,1235,NA,NA,Williamsburg - Bushwick,Brooklyn,1512.14,81672.44,118,144.48,30.69,1
11222,2020-05-24,427,NA,NA,Greenpoint,Brooklyn,1174.72,36349.16,28,77.03,21.59,0
11223,2020-05-24,1649,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2062.36,79957.11,132,165.09,32.4,5
11224,2020-05-24,1104,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2481.6,44487.34,192,431.58,33.57,3
11225,2020-05-24,1116,NA,NA,East Flatbush - Flatbush,Brooklyn,1933.76,57711.49,126,218.33,33.5,4
11226,2020-05-24,2153,NA,NA,East Flatbush - Flatbush,Brooklyn,2173.4,99061.32,249,251.36,35.3,15
11228,2020-05-24,631,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1427.11,44215.08,75,169.63,30.16,4
11229,2020-05-24,1501,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,1767.77,84909.16,131,154.28,30.34,3
11230,2020-05-24,2249,NA,NA,Borough Park,Brooklyn,2522.27,89165.77,199,223.18,31.34,10
11231,2020-05-24,405,NA,NA,Downtown - Heights - Slope,Brooklyn,1094.75,36994.7,33,89.2,24.77,2
11232,2020-05-24,504,NA,NA,Sunset Park,Brooklyn,1782.74,28271.09,39,137.95,36.29,3
11233,2020-05-24,1209,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1675.78,72145.54,123,170.49,33.52,2
11234,2020-05-24,2177,NA,NA,Canarsie - Flatlands,Brooklyn,2284.25,95304.8,170,178.38,34.84,6
11235,2020-05-24,1963,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2467.94,79540.14,260,326.88,33.45,9
11236,2020-05-24,2592,NA,NA,Canarsie - Flatlands,Brooklyn,2676.39,96846.99,268,276.73,38.23,9
11237,2020-05-24,912,NA,NA,Williamsburg - Bushwick,Brooklyn,1798.97,50695.72,102,201.2,34.97,4
11238,2020-05-24,743,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1375.52,54015.79,89,164.77,28.23,1
11239,2020-05-24,489,NA,NA,Canarsie - Flatlands,Brooklyn,3939.3,12413.37,77,620.3,35.08,1
11354,2020-05-24,1130,NA,NA,Flushing - Clearview,Queens,2035.36,55518.32,249,448.5,35.44,2
11355,2020-05-24,1222,NA,NA,Flushing - Clearview,Queens,1527.23,80013.97,141,176.22,37.4,2
11356,2020-05-24,535,NA,NA,Flushing - Clearview,Queens,2293.9,23322.74,40,171.51,34.43,2
11357,2020-05-24,784,NA,NA,Flushing - Clearview,Queens,1961.2,39975.56,78,195.12,31.49,1
11358,2020-05-24,543,NA,NA,Flushing - Clearview,Queens,1527.79,35541.5,33,92.85,29.49,3
11360,2020-05-24,302,NA,NA,Flushing - Clearview,Queens,1601,18863.17,16,84.82,24.86,1
11361,2020-05-24,434,NA,NA,Bayside - Little Neck,Queens,1551.55,27971.99,39,139.43,28.02,1
11362,2020-05-24,297,NA,NA,Bayside - Little Neck,Queens,1674.37,17738.01,17,95.84,29.58,1
11363,2020-05-24,96,NA,NA,Bayside - Little Neck,Queens,1340.96,7159.03,3,41.91,27.75,0
11364,2020-05-24,453,NA,NA,Bayside - Little Neck,Queens,1310.67,34562.6,25,72.33,27.22,0
11365,2020-05-24,804,NA,NA,Fresh Meadows,Queens,1825.17,44050.79,54,122.59,31.94,1
11366,2020-05-24,380,NA,NA,Fresh Meadows,Queens,2758.14,13777.39,22,159.68,35.88,0
11367,2020-05-24,1000,NA,NA,Fresh Meadows,Queens,2378.73,42039.24,54,128.45,32.97,3
11368,2020-05-24,4320,NA,NA,West Queens,Queens,3871.17,111594.1,381,341.42,44.87,22
11369,2020-05-24,1520,NA,NA,West Queens,Queens,4168.7,36462.23,153,419.61,43.27,-1
11370,2020-05-24,1288,NA,NA,West Queens,Queens,3931.79,32758.65,49,149.58,40.29,1
11372,2020-05-24,2414,NA,NA,West Queens,Queens,3858.52,62562.88,227,362.83,42.59,5
11373,2020-05-24,3128,NA,NA,West Queens,Queens,3367.94,92875.81,274,295.02,40.15,12
11374,2020-05-24,1042,NA,NA,Ridgewood - Forest Hills,Queens,2478.14,42047.63,83,197.4,32.37,3
11375,2020-05-24,1468,NA,NA,Ridgewood - Forest Hills,Queens,2080.71,70552.99,170,240.95,31.62,2
11377,2020-05-24,2113,NA,NA,West Queens,Queens,2443.66,86468.55,169,195.45,34.76,4
11378,2020-05-24,710,NA,NA,West Queens,Queens,2052.41,34593.45,63,182.12,31.04,2
11379,2020-05-24,780,NA,NA,Ridgewood - Forest Hills,Queens,2154.96,36195.55,78,215.5,31.67,2
11385,2020-05-24,2063,NA,NA,Ridgewood - Forest Hills,Queens,2004.28,102929.91,111,107.84,34.37,7
11411,2020-05-24,666,NA,NA,Southeast Queens,Queens,3249.69,20494.26,35,170.78,39.63,2
11412,2020-05-24,1193,NA,NA,Jamaica,Queens,3032,39346.92,73,185.53,38.1,3
11413,2020-05-24,1265,NA,NA,Southeast Queens,Queens,2898.19,43647.97,64,146.63,38.56,8
11414,2020-05-24,789,NA,NA,Southwest Queens,Queens,2791.38,28265.56,51,180.43,37.81,0
11415,2020-05-24,514,NA,NA,Southwest Queens,Queens,2672.32,19234.25,41,213.16,33.6,1
11416,2020-05-24,681,NA,NA,Southwest Queens,Queens,2558.76,26614.42,49,184.11,38.85,1
11417,2020-05-24,855,NA,NA,Southwest Queens,Queens,2734.19,31270.63,35,111.93,35.54,0
11418,2020-05-24,1048,NA,NA,Southwest Queens,Queens,2750.28,38105.16,88,230.94,36.66,2
11419,2020-05-24,1131,NA,NA,Southwest Queens,Queens,2224.24,50848.81,84,165.2,37.2,5
11420,2020-05-24,1317,NA,NA,Southwest Queens,Queens,2720.19,48415.71,91,187.96,37.35,3
11421,2020-05-24,1154,NA,NA,Southwest Queens,Queens,2733.98,42209.49,93,220.33,37.88,1
11422,2020-05-24,939,NA,NA,Southeast Queens,Queens,2784.56,33721.62,41,121.58,37.2,3
11423,2020-05-24,1039,NA,NA,Jamaica,Queens,3242.71,32041.14,85,265.28,38.3,2
11426,2020-05-24,489,NA,NA,Southeast Queens,Queens,2401.38,20363.28,27,132.59,36.54,0
11427,2020-05-24,761,NA,NA,Southeast Queens,Queens,3278.42,23212.38,44,189.55,35.7,5
11428,2020-05-24,652,NA,NA,Southeast Queens,Queens,3373.44,19327.45,39,201.79,41.14,3
11429,2020-05-24,902,NA,NA,Southeast Queens,Queens,3217.25,28036.33,61,217.57,38.64,5
11432,2020-05-24,1726,NA,NA,Jamaica,Queens,2731.21,63195.4,222,351.29,39.02,4
11433,2020-05-24,900,NA,NA,Jamaica,Queens,2497.52,36035.76,69,191.48,37.21,3
11434,2020-05-24,1988,NA,NA,Jamaica,Queens,2943.61,67536.11,148,219.14,35.89,5
11435,2020-05-24,1564,NA,NA,Jamaica,Queens,2712.27,57663.84,130,225.44,34.16,4
11436,2020-05-24,504,NA,NA,Jamaica,Queens,2422.21,20807.42,36,173.02,35.88,2
11691,2020-05-24,2194,NA,NA,Rockaway,Queens,3387.95,64759.02,290,447.81,39.84,8
11692,2020-05-24,567,NA,NA,Rockaway,Queens,2818.06,20120.24,80,397.61,35.42,4
11693,2020-05-24,321,NA,NA,Rockaway,Queens,2592.62,12381.27,25,201.92,35.59,1
11694,2020-05-24,685,NA,NA,Rockaway,Queens,3365.14,20355.78,74,363.53,32.51,2
11697,2020-05-24,104,NA,NA,Rockaway,Queens,2940.6,3536.69,2,56.55,13.22,3
10001,2020-05-25,349,NA,NA,Chelsea - Clinton,Manhattan,1481.13,23563.03,18,76.39,20.67,0
10002,2020-05-25,1011,NA,NA,Union Square - Lower East Side,Manhattan,1317.17,76755.41,143,186.31,28.69,4
10003,2020-05-25,439,NA,NA,Union Square - Lower East Side,Manhattan,815.96,53801.62,30,55.76,17.8,0
10004,2020-05-25,30,NA,NA,Lower Manhattan,Manhattan,821.78,3650.61,1,27.39,18.29,0
10005,2020-05-25,59,NA,NA,Lower Manhattan,Manhattan,702.71,8396.11,2,23.82,14.6,0
10006,2020-05-25,23,NA,NA,Lower Manhattan,Manhattan,665.17,3457.77,0,0,13.61,0
10007,2020-05-25,49,NA,NA,Lower Manhattan,Manhattan,593.96,8249.73,3,36.36,13.35,0
10009,2020-05-25,669,NA,NA,Union Square - Lower East Side,Manhattan,1138.76,58747.99,65,110.64,21.41,2
10010,2020-05-25,255,NA,NA,Gramercy Park - Murray Hill,Manhattan,787.72,32371.86,20,61.78,13.67,0
10011,2020-05-25,507,NA,NA,Chelsea - Clinton,Manhattan,1024.23,49500.52,33,66.67,20.19,1
10012,2020-05-25,156,NA,NA,Greenwich Village - Soho,Manhattan,650.51,23981.2,7,29.19,16.79,0
10013,2020-05-25,253,NA,NA,Greenwich Village - Soho,Manhattan,871.48,29031.09,19,65.45,19.25,0
10014,2020-05-25,286,NA,NA,Greenwich Village - Soho,Manhattan,921.3,31043.16,24,77.31,19.64,0
10016,2020-05-25,656,NA,NA,Gramercy Park - Murray Hill,Manhattan,1248.94,52524.35,48,91.39,17.89,0
10017,2020-05-25,135,NA,NA,Gramercy Park - Murray Hill,Manhattan,837.09,16127.22,5,31,14.63,0
10018,2020-05-25,200,NA,NA,Chelsea - Clinton,Manhattan,2098.32,9531.44,3,31.47,21.79,0
10019,2020-05-25,579,NA,NA,Chelsea - Clinton,Manhattan,1425,40631.45,43,105.83,21.28,2
10021,2020-05-25,535,NA,NA,Upper East Side,Manhattan,1211.08,44175.61,58,131.29,17.96,1
10022,2020-05-25,328,NA,NA,Gramercy Park - Murray Hill,Manhattan,1081.27,30334.8,26,85.71,17.07,0
10023,2020-05-25,544,NA,NA,Upper West Side,Manhattan,902.53,60274.81,51,84.61,17.35,2
10024,2020-05-25,642,NA,NA,Upper West Side,Manhattan,1119.68,57337.68,65,113.36,19.97,10
10025,2020-05-25,1246,NA,NA,Upper West Side,Manhattan,1349.46,92333.47,150,162.45,22.58,3
10026,2020-05-25,622,NA,NA,Central Harlem - Morningside Height,Manhattan,1594.13,39018.03,37,94.83,26.16,0
10027,2020-05-25,986,NA,NA,Central Harlem - Morningside Height,Manhattan,1549.56,63631.04,99,155.58,27.68,1
10028,2020-05-25,455,NA,NA,Upper East Side,Manhattan,925.64,49155.08,29,59,17.55,0
10029,2020-05-25,1736,NA,NA,East Harlem,Manhattan,2201.89,78841.52,189,239.72,31.96,7
10030,2020-05-25,479,NA,NA,Central Harlem - Morningside Height,Manhattan,1633.59,29321.91,46,156.88,28.18,1
10031,2020-05-25,1249,NA,NA,Washington Heights - Inwood,Manhattan,2062.52,60556.93,116,191.56,31.69,3
10032,2020-05-25,1446,NA,NA,Washington Heights - Inwood,Manhattan,2351.5,61492.57,152,247.18,31.17,15
10033,2020-05-25,1286,NA,NA,Washington Heights - Inwood,Manhattan,2171.91,59210.43,110,185.78,30.88,8
10034,2020-05-25,682,NA,NA,Washington Heights - Inwood,Manhattan,1583.33,43073.65,66,153.23,26.05,3
10035,2020-05-25,921,NA,NA,East Harlem,Manhattan,2675.25,34426.65,108,313.71,30.94,1
10036,2020-05-25,403,NA,NA,Chelsea - Clinton,Manhattan,1537.51,26211.25,34,129.72,22.11,5
10037,2020-05-25,523,NA,NA,Central Harlem - Morningside Height,Manhattan,2532.73,20649.62,64,309.93,24.82,2
10038,2020-05-25,241,NA,NA,Lower Manhattan,Manhattan,1093.07,22047.96,26,117.92,22.68,2
10039,2020-05-25,494,NA,NA,Central Harlem - Morningside Height,Manhattan,1867.14,26457.52,53,200.32,28.45,0
10040,2020-05-25,1072,NA,NA,Washington Heights - Inwood,Manhattan,2392.42,44808.28,105,234.33,31.76,1
10044,2020-05-25,229,NA,NA,Upper East Side,Manhattan,1957.22,11700.29,32,273.5,29.1,0
10065,2020-05-25,323,NA,NA,Upper East Side,Manhattan,1111.44,29061.49,25,86.02,15.96,0
10069,2020-05-25,54,NA,NA,Upper West Side,Manhattan,851.99,6338.13,2,31.56,18.31,0
10075,2020-05-25,396,NA,NA,Upper East Side,Manhattan,1675.54,23634.14,44,186.17,21.53,16
10128,2020-05-25,613,NA,NA,Upper East Side,Manhattan,999.15,61351.93,34,55.42,17.19,1
10280,2020-05-25,47,NA,NA,Lower Manhattan,Manhattan,488.63,9618.7,0,0,14.11,1
10282,2020-05-25,69,NA,NA,Lower Manhattan,Manhattan,1251.03,5515.44,14,253.83,25.75,0
10301,2020-05-25,1141,NA,NA,Stapleton - St. George,Staten Island,2880.33,39613.55,98,247.39,32.25,14
10302,2020-05-25,617,NA,NA,Port Richmond,Staten Island,3286.46,18773.99,30,159.8,37.11,0
10303,2020-05-25,830,NA,NA,Port Richmond,Staten Island,3164.12,26231.66,41,156.3,34.54,2
10304,2020-05-25,1342,NA,NA,Stapleton - St. George,Staten Island,3161.46,42448.71,156,367.5,33.28,3
10305,2020-05-25,1201,NA,NA,Stapleton - St. George,Staten Island,2821.83,42560.99,73,171.52,31.05,1
10306,2020-05-25,1415,NA,NA,South Beach - Tottenville,Staten Island,2635.71,53685.66,72,134.11,28.39,2
10307,2020-05-25,369,NA,NA,South Beach - Tottenville,Staten Island,2425.31,15214.56,14,92.02,29.59,0
10308,2020-05-25,617,NA,NA,South Beach - Tottenville,Staten Island,2081.97,29635.33,25,84.36,27.2,0
10309,2020-05-25,821,NA,NA,South Beach - Tottenville,Staten Island,2487.5,33004.98,29,87.87,28.5,0
10310,2020-05-25,706,NA,NA,Port Richmond,Staten Island,2957.57,23870.96,31,129.86,29.97,0
10312,2020-05-25,1462,NA,NA,South Beach - Tottenville,Staten Island,2424.37,60304.33,57,94.52,28.9,0
10314,2020-05-25,2565,NA,NA,Willowbrook,Staten Island,2823.82,90834.29,170,187.15,31.53,5
10451,2020-05-25,1557,NA,NA,High Bridge - Morrisania,Bronx,3262.87,47718.77,144,301.77,35,2
10452,2020-05-25,2276,NA,NA,High Bridge - Morrisania,Bronx,2954.5,77035.04,153,198.61,34.78,3
10453,2020-05-25,2286,NA,NA,Crotona - Tremont,Bronx,2815.82,81184.04,154,189.69,36.37,8
10454,2020-05-25,1099,NA,NA,Hunts Point - Mott Haven,Bronx,2875.2,38223.41,99,259,32.21,2
10455,2020-05-25,1227,NA,NA,Hunts Point - Mott Haven,Bronx,2909.35,42174.38,95,225.26,35.43,1
