MODZCTA,month,date,positive,total,zcta_cum_perc_pos,newcases_apr_day,neighborhood_name,borough_group,time
11211,Apr,26,1863,3444,54.09,-279,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,Apr26
11211,Apr,27,1584,3078,51.46,23,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,Apr27
11211,Apr,28,1607,3219,49.92,19,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,Apr28
11211,Apr,29,1626,3344,48.62,23,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,Apr29
11211,Apr,30,1649,3488,47.28,22,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,Apr30
11212,Apr,1,254,445,NA,141,Ocean Hill-Brownsville,Brooklyn,Apr01
11212,Apr,3,395,632,62.5,39,Ocean Hill-Brownsville,Brooklyn,Apr03
11212,Apr,4,434,690,62.9,35,Ocean Hill-Brownsville,Brooklyn,Apr04
11212,Apr,5,469,758,61.87,0,Ocean Hill-Brownsville,Brooklyn,Apr05
11212,Apr,6,469,758,61.87,115,Ocean Hill-Brownsville,Brooklyn,Apr06
11212,Apr,7,584,920,63.48,29,Ocean Hill-Brownsville,Brooklyn,Apr07
11212,Apr,8,613,968,63.33,85,Ocean Hill-Brownsville,Brooklyn,Apr08
11212,Apr,9,698,1078,64.75,28,Ocean Hill-Brownsville,Brooklyn,Apr09
11212,Apr,10,764,1171,65.24,16,Ocean Hill-Brownsville,Brooklyn,Apr10
11212,Apr,11,780,1213,64.3,62,Ocean Hill-Brownsville,Brooklyn,Apr11
11212,Apr,12,842,1302,64.67,21,Ocean Hill-Brownsville,Brooklyn,Apr12
11212,Apr,13,863,1340,64.4,52,Ocean Hill-Brownsville,Brooklyn,Apr13
11212,Apr,14,915,1410,64.89,33,Ocean Hill-Brownsville,Brooklyn,Apr14
11212,Apr,15,948,1475,64.27,42,Ocean Hill-Brownsville,Brooklyn,Apr15
11212,Apr,16,990,1563,63.34,44,Ocean Hill-Brownsville,Brooklyn,Apr16
11212,Apr,17,1034,1648,62.74,22,Ocean Hill-Brownsville,Brooklyn,Apr17
11212,Apr,18,1056,1721,61.36,30,Ocean Hill-Brownsville,Brooklyn,Apr18
11212,Apr,19,1086,1793,60.57,16,Ocean Hill-Brownsville,Brooklyn,Apr19
11212,Apr,20,1102,1852,59.5,32,Ocean Hill-Brownsville,Brooklyn,Apr20
11212,Apr,21,1134,1927,58.85,10,Ocean Hill-Brownsville,Brooklyn,Apr21
11212,Apr,22,1144,1952,58.61,46,Ocean Hill-Brownsville,Brooklyn,Apr22
11212,Apr,23,1190,2080,57.21,62,Ocean Hill-Brownsville,Brooklyn,Apr23
11212,Apr,24,1252,2247,55.72,41,Ocean Hill-Brownsville,Brooklyn,Apr24
11212,Apr,25,1293,2406,53.74,179,Ocean Hill-Brownsville,Brooklyn,Apr25
11212,Apr,26,1472,2780,52.95,-141,Ocean Hill-Brownsville,Brooklyn,Apr26
11212,Apr,27,1331,2570,51.79,25,Ocean Hill-Brownsville,Brooklyn,Apr27
11212,Apr,28,1356,2663,50.92,16,Ocean Hill-Brownsville,Brooklyn,Apr28
11212,Apr,29,1372,2773,49.48,36,Ocean Hill-Brownsville,Brooklyn,Apr29
11212,Apr,30,1408,2891,48.7,33,Ocean Hill-Brownsville,Brooklyn,Apr30
11213,Apr,1,394,621,NA,104,Crown Heights (East),Brooklyn,Apr01
11213,Apr,3,498,772,64.51,22,Crown Heights (East),Brooklyn,Apr03
11213,Apr,4,520,816,63.73,34,Crown Heights (East),Brooklyn,Apr04
11213,Apr,5,554,879,63.03,0,Crown Heights (East),Brooklyn,Apr05
11213,Apr,6,554,879,63.03,61,Crown Heights (East),Brooklyn,Apr06
11213,Apr,7,615,1002,61.38,18,Crown Heights (East),Brooklyn,Apr07
11213,Apr,8,633,1043,60.69,49,Crown Heights (East),Brooklyn,Apr08
11213,Apr,9,682,1107,61.61,-4,Crown Heights (East),Brooklyn,Apr09
11213,Apr,10,726,1189,61.06,11,Crown Heights (East),Brooklyn,Apr10
11213,Apr,11,737,1213,60.76,56,Crown Heights (East),Brooklyn,Apr11
11213,Apr,12,793,1296,61.19,18,Crown Heights (East),Brooklyn,Apr12
11213,Apr,13,811,1322,61.35,29,Crown Heights (East),Brooklyn,Apr13
11213,Apr,14,840,1373,61.18,33,Crown Heights (East),Brooklyn,Apr14
11213,Apr,15,873,1421,61.44,33,Crown Heights (East),Brooklyn,Apr15
11213,Apr,16,906,1497,60.52,25,Crown Heights (East),Brooklyn,Apr16
11213,Apr,17,931,1557,59.79,27,Crown Heights (East),Brooklyn,Apr17
11213,Apr,18,958,1618,59.21,14,Crown Heights (East),Brooklyn,Apr18
11213,Apr,19,972,1653,58.8,17,Crown Heights (East),Brooklyn,Apr19
11213,Apr,20,989,1702,58.11,21,Crown Heights (East),Brooklyn,Apr20
11213,Apr,21,1010,1756,57.52,4,Crown Heights (East),Brooklyn,Apr21
11213,Apr,22,1014,1765,57.45,26,Crown Heights (East),Brooklyn,Apr22
11213,Apr,23,1040,1874,55.5,38,Crown Heights (East),Brooklyn,Apr23
11213,Apr,24,1078,1987,54.25,21,Crown Heights (East),Brooklyn,Apr24
11213,Apr,25,1099,2058,53.4,232,Crown Heights (East),Brooklyn,Apr25
11213,Apr,26,1331,2420,55,-200,Crown Heights (East),Brooklyn,Apr26
11213,Apr,27,1131,2157,52.43,11,Crown Heights (East),Brooklyn,Apr27
11213,Apr,28,1142,2218,51.49,6,Crown Heights (East),Brooklyn,Apr28
11213,Apr,29,1148,2281,50.33,13,Crown Heights (East),Brooklyn,Apr29
11213,Apr,30,1161,2354,49.32,12,Crown Heights (East),Brooklyn,Apr30
11214,Apr,1,251,544,NA,96,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr01
11214,Apr,3,347,691,50.22,22,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr03
11214,Apr,4,369,745,49.53,34,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr04
11214,Apr,5,403,796,50.63,0,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr05
11214,Apr,6,403,796,50.63,90,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr06
11214,Apr,7,493,933,52.84,30,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr07
11214,Apr,8,523,996,52.51,93,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr08
11214,Apr,9,616,1113,55.35,-297,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr09
11214,Apr,10,678,1206,56.22,15,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr10
11214,Apr,11,693,1237,56.02,67,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr11
11214,Apr,12,760,1330,57.14,28,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr12
11214,Apr,13,788,1374,57.35,41,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr13
11214,Apr,14,829,1437,57.69,30,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr14
11214,Apr,15,859,1499,57.3,48,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr15
11214,Apr,16,907,1599,56.72,48,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr16
11214,Apr,17,955,1683,56.74,35,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr17
11214,Apr,18,990,1763,56.15,26,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr18
11214,Apr,19,1016,1825,55.67,12,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr19
11214,Apr,20,1028,1873,54.89,22,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr20
11214,Apr,21,1050,1922,54.63,7,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr21
11214,Apr,22,1057,1932,54.71,46,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr22
11214,Apr,23,1103,2048,53.86,36,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr23
11214,Apr,24,1139,2131,53.45,15,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr24
11214,Apr,25,1154,2208,52.26,167,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr25
11214,Apr,26,1321,2514,52.55,-131,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr26
11214,Apr,27,1190,2311,51.49,14,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr27
11214,Apr,28,1204,2384,50.5,21,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr28
11214,Apr,29,1225,2507,48.86,10,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr29
11214,Apr,30,1235,2569,48.07,23,Bath Beach/Bensonhurst/Gravesend,Brooklyn,Apr30
11215,Apr,1,178,437,NA,25,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr01
11215,Apr,3,203,493,41.18,14,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr03
11215,Apr,4,217,524,41.41,22,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr04
11215,Apr,5,239,559,42.75,0,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr05
11215,Apr,6,239,559,42.75,26,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr06
11215,Apr,7,265,619,42.81,11,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr07
11215,Apr,8,276,654,42.2,31,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr08
11215,Apr,9,307,706,43.48,34,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr09
11215,Apr,10,319,740,43.11,2,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr10
11215,Apr,11,321,754,42.57,29,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr11
11215,Apr,12,350,797,43.91,9,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr12
11215,Apr,13,359,811,44.27,14,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr13
11215,Apr,14,373,845,44.14,10,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr14
11215,Apr,15,383,880,43.52,16,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr15
11215,Apr,16,399,929,42.95,14,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr16
11215,Apr,17,413,963,42.89,8,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr17
11215,Apr,18,421,995,42.31,11,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr18
11215,Apr,19,432,1021,42.31,5,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr19
11215,Apr,20,437,1045,41.82,16,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr20
11215,Apr,21,453,1091,41.52,5,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr21
11215,Apr,22,458,1101,41.6,10,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr22
11215,Apr,23,468,1169,40.03,8,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr23
11215,Apr,24,476,1212,39.27,11,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr24
11215,Apr,25,487,1266,38.47,65,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr25
11215,Apr,26,552,1424,38.76,-52,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr26
11215,Apr,27,500,1309,38.2,5,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr27
11215,Apr,28,505,1361,37.11,1,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr28
11215,Apr,29,506,1406,35.99,14,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr29
11215,Apr,30,520,1464,35.52,3,Gowanus/Park Slope/Windsor Terrace,Brooklyn,Apr30
11216,Apr,1,162,316,NA,48,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr01
11216,Apr,3,210,396,53.03,12,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr03
11216,Apr,4,222,422,52.61,18,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr04
11216,Apr,5,240,445,53.93,0,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr05
11216,Apr,6,240,445,53.93,38,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr06
11216,Apr,7,278,525,52.95,7,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr07
11216,Apr,8,285,549,51.91,33,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr08
11216,Apr,9,318,596,53.36,-39,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr09
11216,Apr,10,341,640,53.28,6,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr10
11216,Apr,11,347,664,52.26,29,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr11
11216,Apr,12,376,709,53.03,8,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr12
11216,Apr,13,384,725,52.97,24,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr13
11216,Apr,14,408,760,53.68,11,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr14
11216,Apr,15,419,778,53.86,20,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr15
11216,Apr,16,439,825,53.21,22,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr16
11216,Apr,17,461,866,53.23,13,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr17
11216,Apr,18,474,898,52.78,10,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr18
11216,Apr,19,484,929,52.1,5,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr19
11216,Apr,20,489,958,51.04,11,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr20
11216,Apr,21,500,988,50.61,8,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr21
11216,Apr,22,508,998,50.9,14,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr22
11216,Apr,23,522,1066,48.97,12,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr23
11216,Apr,24,534,1106,48.28,9,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr24
11216,Apr,25,543,1163,46.69,83,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr25
11216,Apr,26,626,1331,47.03,-70,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr26
11216,Apr,27,556,1217,45.69,15,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr27
11216,Apr,28,571,1272,44.89,3,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr28
11216,Apr,29,574,1306,43.95,8,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr29
11216,Apr,30,582,1351,43.08,12,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,Apr30
11217,Apr,1,130,269,NA,31,Boerum Hill/Park Slope,Brooklyn,Apr01
11217,Apr,3,161,321,50.16,16,Boerum Hill/Park Slope,Brooklyn,Apr03
11217,Apr,4,177,340,52.06,19,Boerum Hill/Park Slope,Brooklyn,Apr04
11217,Apr,5,196,369,53.12,0,Boerum Hill/Park Slope,Brooklyn,Apr05
11217,Apr,6,196,369,53.12,32,Boerum Hill/Park Slope,Brooklyn,Apr06
11217,Apr,7,228,447,51.01,11,Boerum Hill/Park Slope,Brooklyn,Apr07
11217,Apr,8,239,478,50,19,Boerum Hill/Park Slope,Brooklyn,Apr08
11217,Apr,9,258,508,50.79,635,Boerum Hill/Park Slope,Brooklyn,Apr09
11217,Apr,10,279,539,51.76,2,Boerum Hill/Park Slope,Brooklyn,Apr10
11217,Apr,11,281,546,51.47,35,Boerum Hill/Park Slope,Brooklyn,Apr11
11217,Apr,12,316,599,52.75,15,Boerum Hill/Park Slope,Brooklyn,Apr12
11217,Apr,13,331,621,53.3,13,Boerum Hill/Park Slope,Brooklyn,Apr13
11217,Apr,14,344,640,53.75,13,Boerum Hill/Park Slope,Brooklyn,Apr14
11217,Apr,15,357,662,53.93,10,Boerum Hill/Park Slope,Brooklyn,Apr15
11217,Apr,16,367,692,53.03,14,Boerum Hill/Park Slope,Brooklyn,Apr16
11217,Apr,17,381,722,52.77,4,Boerum Hill/Park Slope,Brooklyn,Apr17
11217,Apr,18,385,738,52.17,12,Boerum Hill/Park Slope,Brooklyn,Apr18
11217,Apr,19,397,762,52.1,1,Boerum Hill/Park Slope,Brooklyn,Apr19
11217,Apr,20,398,770,51.69,13,Boerum Hill/Park Slope,Brooklyn,Apr20
11217,Apr,21,411,807,50.93,2,Boerum Hill/Park Slope,Brooklyn,Apr21
11217,Apr,22,413,812,50.86,8,Boerum Hill/Park Slope,Brooklyn,Apr22
11217,Apr,23,421,853,49.36,6,Boerum Hill/Park Slope,Brooklyn,Apr23
11217,Apr,24,427,875,48.8,4,Boerum Hill/Park Slope,Brooklyn,Apr24
11217,Apr,25,431,898,48,76,Boerum Hill/Park Slope,Brooklyn,Apr25
11217,Apr,26,507,1033,49.08,-61,Boerum Hill/Park Slope,Brooklyn,Apr26
11217,Apr,27,446,939,47.5,7,Boerum Hill/Park Slope,Brooklyn,Apr27
11217,Apr,28,453,961,47.14,3,Boerum Hill/Park Slope,Brooklyn,Apr28
11217,Apr,29,456,1000,45.6,3,Boerum Hill/Park Slope,Brooklyn,Apr29
11217,Apr,30,459,1031,44.52,4,Boerum Hill/Park Slope,Brooklyn,Apr30
11218,Apr,1,350,613,NA,149,Kensington/Windsor Terrace,Brooklyn,Apr01
11218,Apr,3,499,856,58.29,43,Kensington/Windsor Terrace,Brooklyn,Apr03
11218,Apr,4,542,927,58.47,32,Kensington/Windsor Terrace,Brooklyn,Apr04
11218,Apr,5,574,975,58.87,0,Kensington/Windsor Terrace,Brooklyn,Apr05
11218,Apr,6,574,975,58.87,129,Kensington/Windsor Terrace,Brooklyn,Apr06
11218,Apr,7,703,1186,59.27,71,Kensington/Windsor Terrace,Brooklyn,Apr07
11218,Apr,8,774,1299,59.58,82,Kensington/Windsor Terrace,Brooklyn,Apr08
11218,Apr,9,856,1422,60.2,706,Kensington/Windsor Terrace,Brooklyn,Apr09
11218,Apr,10,893,1484,60.18,11,Kensington/Windsor Terrace,Brooklyn,Apr10
11218,Apr,11,904,1511,59.83,72,Kensington/Windsor Terrace,Brooklyn,Apr11
11218,Apr,12,976,1606,60.77,12,Kensington/Windsor Terrace,Brooklyn,Apr12
11218,Apr,13,988,1630,60.61,27,Kensington/Windsor Terrace,Brooklyn,Apr13
11218,Apr,14,1015,1672,60.71,28,Kensington/Windsor Terrace,Brooklyn,Apr14
11218,Apr,15,1043,1713,60.89,44,Kensington/Windsor Terrace,Brooklyn,Apr15
11218,Apr,16,1087,1804,60.25,39,Kensington/Windsor Terrace,Brooklyn,Apr16
11218,Apr,17,1126,1880,59.89,19,Kensington/Windsor Terrace,Brooklyn,Apr17
11218,Apr,18,1145,1924,59.51,18,Kensington/Windsor Terrace,Brooklyn,Apr18
11218,Apr,19,1163,1967,59.13,10,Kensington/Windsor Terrace,Brooklyn,Apr19
11218,Apr,20,1173,2000,58.65,19,Kensington/Windsor Terrace,Brooklyn,Apr20
11218,Apr,21,1192,2046,58.26,11,Kensington/Windsor Terrace,Brooklyn,Apr21
11218,Apr,22,1203,2063,58.31,41,Kensington/Windsor Terrace,Brooklyn,Apr22
11218,Apr,23,1244,2194,56.7,23,Kensington/Windsor Terrace,Brooklyn,Apr23
11218,Apr,24,1267,2274,55.72,27,Kensington/Windsor Terrace,Brooklyn,Apr24
11218,Apr,25,1294,2376,54.46,218,Kensington/Windsor Terrace,Brooklyn,Apr25
11218,Apr,26,1512,2730,55.38,-162,Kensington/Windsor Terrace,Brooklyn,Apr26
11218,Apr,27,1350,2519,53.59,20,Kensington/Windsor Terrace,Brooklyn,Apr27
11218,Apr,28,1370,2606,52.57,8,Kensington/Windsor Terrace,Brooklyn,Apr28
11218,Apr,29,1378,2651,51.98,14,Kensington/Windsor Terrace,Brooklyn,Apr29
11218,Apr,30,1392,2740,50.8,11,Kensington/Windsor Terrace,Brooklyn,Apr30
11219,Apr,1,771,1146,NA,266,Borough Park,Brooklyn,Apr01
11219,Apr,3,1037,1487,69.74,51,Borough Park,Brooklyn,Apr03
11219,Apr,4,1088,1565,69.52,48,Borough Park,Brooklyn,Apr04
11219,Apr,5,1136,1644,69.1,0,Borough Park,Brooklyn,Apr05
11219,Apr,6,1136,1644,69.1,178,Borough Park,Brooklyn,Apr06
11219,Apr,7,1314,1908,68.87,103,Borough Park,Brooklyn,Apr07
11219,Apr,8,1417,2067,68.55,96,Borough Park,Brooklyn,Apr08
11219,Apr,9,1513,2199,68.8,-818,Borough Park,Brooklyn,Apr09
11219,Apr,10,1562,2281,68.48,2,Borough Park,Brooklyn,Apr10
11219,Apr,11,1564,2312,67.65,115,Borough Park,Brooklyn,Apr11
11219,Apr,12,1679,2476,67.81,19,Borough Park,Brooklyn,Apr12
11219,Apr,13,1698,2505,67.78,27,Borough Park,Brooklyn,Apr13
11219,Apr,14,1725,2561,67.36,108,Borough Park,Brooklyn,Apr14
11219,Apr,15,1833,2712,67.59,35,Borough Park,Brooklyn,Apr15
11219,Apr,16,1868,2820,66.24,46,Borough Park,Brooklyn,Apr16
11219,Apr,17,1914,2910,65.77,22,Borough Park,Brooklyn,Apr17
11219,Apr,18,1936,2954,65.54,25,Borough Park,Brooklyn,Apr18
11219,Apr,19,1961,3018,64.98,12,Borough Park,Brooklyn,Apr19
11219,Apr,20,1973,3067,64.33,15,Borough Park,Brooklyn,Apr20
11219,Apr,21,1988,3111,63.9,17,Borough Park,Brooklyn,Apr21
11219,Apr,22,2005,3142,63.81,82,Borough Park,Brooklyn,Apr22
11219,Apr,23,2087,3498,59.66,49,Borough Park,Brooklyn,Apr23
11219,Apr,24,2136,3672,58.17,46,Borough Park,Brooklyn,Apr24
11219,Apr,25,2182,3905,55.88,439,Borough Park,Brooklyn,Apr25
11219,Apr,26,2621,4602,56.95,-391,Borough Park,Brooklyn,Apr26
11219,Apr,27,2230,4176,53.4,27,Borough Park,Brooklyn,Apr27
11219,Apr,28,2257,4364,51.72,11,Borough Park,Brooklyn,Apr28
11219,Apr,29,2268,4425,51.25,33,Borough Park,Brooklyn,Apr29
11219,Apr,30,2301,4628,49.72,45,Borough Park,Brooklyn,Apr30
11220,Apr,1,264,459,NA,138,Sunset Park,Brooklyn,Apr01
11220,Apr,3,402,654,61.47,38,Sunset Park,Brooklyn,Apr03
11220,Apr,4,440,712,61.8,15,Sunset Park,Brooklyn,Apr04
11220,Apr,5,455,748,60.83,0,Sunset Park,Brooklyn,Apr05
11220,Apr,6,455,748,60.83,101,Sunset Park,Brooklyn,Apr06
11220,Apr,7,556,893,62.26,29,Sunset Park,Brooklyn,Apr07
11220,Apr,8,585,959,61,71,Sunset Park,Brooklyn,Apr08
11220,Apr,9,656,1048,62.6,-70,Sunset Park,Brooklyn,Apr09
11220,Apr,10,695,1109,62.67,23,Sunset Park,Brooklyn,Apr10
11220,Apr,11,718,1156,62.11,66,Sunset Park,Brooklyn,Apr11
11220,Apr,12,784,1238,63.33,24,Sunset Park,Brooklyn,Apr12
11220,Apr,13,808,1277,63.27,36,Sunset Park,Brooklyn,Apr13
11220,Apr,14,844,1328,63.55,26,Sunset Park,Brooklyn,Apr14
11220,Apr,15,870,1360,63.97,35,Sunset Park,Brooklyn,Apr15
11220,Apr,16,905,1434,63.11,31,Sunset Park,Brooklyn,Apr16
11220,Apr,17,936,1494,62.65,32,Sunset Park,Brooklyn,Apr17
11220,Apr,18,968,1567,61.77,29,Sunset Park,Brooklyn,Apr18
11220,Apr,19,997,1615,61.73,9,Sunset Park,Brooklyn,Apr19
11220,Apr,20,1006,1647,61.08,19,Sunset Park,Brooklyn,Apr20
11220,Apr,21,1025,1713,59.84,13,Sunset Park,Brooklyn,Apr21
11220,Apr,22,1038,1735,59.83,39,Sunset Park,Brooklyn,Apr22
11220,Apr,23,1077,1870,57.59,33,Sunset Park,Brooklyn,Apr23
11220,Apr,24,1110,1959,56.66,26,Sunset Park,Brooklyn,Apr24
11220,Apr,25,1136,2045,55.55,145,Sunset Park,Brooklyn,Apr25
11220,Apr,26,1281,2328,55.03,-117,Sunset Park,Brooklyn,Apr26
11220,Apr,27,1164,2136,54.49,15,Sunset Park,Brooklyn,Apr27
11220,Apr,28,1179,2193,53.76,9,Sunset Park,Brooklyn,Apr28
11220,Apr,29,1188,2249,52.82,17,Sunset Park,Brooklyn,Apr29
11220,Apr,30,1205,2317,52.01,19,Sunset Park,Brooklyn,Apr30
11221,Apr,1,260,455,NA,75,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr01
11221,Apr,3,335,566,59.19,23,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr03
11221,Apr,4,358,602,59.47,26,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr04
11221,Apr,5,384,644,59.63,0,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr05
11221,Apr,6,384,644,59.63,78,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr06
11221,Apr,7,462,779,59.31,15,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr07
11221,Apr,8,477,809,58.96,61,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr08
11221,Apr,9,538,890,60.45,-318,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr09
11221,Apr,10,586,963,60.85,7,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr10
11221,Apr,11,593,983,60.33,48,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr11
11221,Apr,12,641,1061,60.41,11,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr12
11221,Apr,13,652,1083,60.2,31,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr13
11221,Apr,14,683,1139,59.96,15,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr14
11221,Apr,15,698,1169,59.71,42,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr15
11221,Apr,16,740,1261,58.68,33,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr16
11221,Apr,17,773,1328,58.21,15,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr17
11221,Apr,18,788,1375,57.31,13,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr18
11221,Apr,19,801,1410,56.81,15,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr19
11221,Apr,20,816,1449,56.31,16,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr20
11221,Apr,21,832,1501,55.43,11,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr21
11221,Apr,22,843,1519,55.5,35,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr22
11221,Apr,23,878,1635,53.7,42,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr23
11221,Apr,24,920,1716,53.61,18,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr24
11221,Apr,25,938,1782,52.64,190,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr25
11221,Apr,26,1128,2084,54.13,-144,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr26
11221,Apr,27,984,1904,51.68,19,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr27
11221,Apr,28,1003,1978,50.71,8,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,Apr28
