modified_zcta,neighborhood_name,borough_group,covid_case_count,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,total_covid_tests,date,new_case,new_death,incidence_rate
11109,Long Island City,Queens,62,1222.72,5070.64,2,39.44,4.94,1254,2020-08-09,0,0,0
11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,804,1320.02,60908.15,95,155.97,5.21,15444,2020-08-09,0,0,0
11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2233,3042.55,73392.42,243,331.1,16.62,13434,2020-08-09,1,0,1.4
11204,Bensonhurst/Mapleton,Brooklyn,2177,2744.49,79322.45,144,181.54,15.22,14305,2020-08-09,4,0,5
11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,806,1831.27,44013.21,50,113.6,9.11,8847,2020-08-09,0,0,0
11206,Williamsburg (South),Brooklyn,1782,2084.29,85496.61,153,178.95,10.73,16609,2020-08-09,0,0,0
11207,Cypress Hills/East New York,Brooklyn,2351,2636.93,89156.75,216,242.27,14.92,15756,2020-08-09,2,0,2.2
11208,Cypress Hills/East New York,Brooklyn,2649,2770.7,95607.69,249,260.44,16.43,16122,2020-08-09,3,0,3.1
11209,Bay Ridge/Fort Hamilton,Brooklyn,1243,1852.98,67081.12,115,171.43,9.69,12830,2020-08-09,5,0,7.5
11210,Flatlands/Midwood,Brooklyn,1833,2732.18,67089.29,150,223.58,15.44,11872,2020-08-09,3,0,4.5
11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2312,2321.41,99594.67,138,138.56,9.97,23181,2020-08-09,3,0,3
11212,Ocean Hill-Brownsville,Brooklyn,2091,2627.21,79589.99,235,295.26,15.55,13447,2020-08-09,5,0,6.3
11213,Crown Heights (East),Brooklyn,1541,2391.89,64425.94,148,229.72,12.63,12199,2020-08-09,1,0,1.6
11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1712,1834.28,93333.46,184,197.14,12.28,13942,2020-08-09,7,1,7.5
11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,681,973.8,69932.3,46,65.78,4.79,14226,2020-08-09,1,0,1.4
11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,846,1523.29,55537.72,76,136.84,7.47,11321,2020-08-09,4,0,7.2
11217,Boerum Hill/Park Slope,Brooklyn,685,1442.81,47476.67,86,181.14,7.29,9391,2020-08-09,2,0,4.2
11218,Kensington/Windsor Terrace,Brooklyn,1883,2483.96,75806.47,137,180.72,12.79,14725,2020-08-09,0,0,0
11219,Borough Park,Brooklyn,3250,3499.96,92858.07,235,253.07,15.67,20746,2020-08-09,0,0,0
11220,Sunset Park,Brooklyn,1858,1887.25,98450,166,168.61,12.71,14613,2020-08-09,7,0,7.1
11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1519,1859.87,81672.44,147,179.99,10,15197,2020-08-09,4,0,4.9
11222,Greenpoint,Brooklyn,529,1455.33,36349.16,34,93.54,5.68,9306,2020-08-09,5,0,13.8
11223,Gravesend/Homecrest,Brooklyn,1871,2340,79957.11,144,180.1,13.91,13453,2020-08-09,3,0,3.8
11224,Brighton Beach/Coney Island/Seagate,Brooklyn,1324,2976.13,44487.34,213,478.79,15.97,8293,2020-08-09,0,0,0
11225,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1252,2169.41,57711.49,140,242.59,11.12,11260,2020-08-09,2,0,3.5
11226,Flatbush/Prospect Lefferts Gardens,Brooklyn,2530,2553.97,99061.32,301,303.85,13.77,18371,2020-08-09,1,0,1
11228,Bath Beach/Dyker Heights,Brooklyn,752,1700.78,44215.08,82,185.46,11.95,6294,2020-08-09,2,0,4.5
11229,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1931,2274.2,84909.16,151,177.84,10.9,17721,2020-08-09,1,0,1.2
11230,Midwood,Brooklyn,2558,2868.81,89165.77,228,255.7,14.17,18056,2020-08-09,5,0,5.6
11231,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,464,1254.23,36994.7,34,91.91,5.88,7893,2020-08-09,0,0,0
11232,Sunset Park,Brooklyn,615,2175.37,28271.09,42,148.56,12.16,5056,2020-08-09,1,0,3.5
11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1410,1954.38,72145.54,136,188.51,12.89,10936,2020-08-09,1,0,1.4
11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2409,2527.68,95304.8,195,204.61,15.29,15760,2020-08-09,3,0,3.1
11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2240,2816.19,79540.14,300,377.17,13.92,16090,2020-08-09,3,0,3.8
11236,Canarsie,Brooklyn,2964,3060.5,96846.99,298,307.7,17.83,16623,2020-08-09,5,0,5.2
11237,Bushwick/East Williamsburg,Brooklyn,1099,2167.84,50695.72,114,224.87,10.84,10141,2020-08-09,1,0,2
11238,Clinton Hill/Prospect Heights,Brooklyn,883,1634.71,54015.79,105,194.39,6.67,13232,2020-08-09,1,1,1.9
11239,East New York,Brooklyn,565,4551.55,12413.37,89,716.97,15.75,3587,2020-08-09,0,0,0
11354,Flushing/Murray Hill,Queens,1382,2489.27,55518.32,297,534.96,11.57,11942,2020-08-09,2,1,3.6
11355,Flushing/Murray Hill/Queensboro Hill,Queens,1543,1928.41,80013.97,169,211.21,11.4,13536,2020-08-09,4,0,5
11356,College Point,Queens,628,2692.65,23322.74,42,180.08,14.96,4199,2020-08-09,3,0,12.9
11357,Whitestone,Queens,895,2238.87,39975.56,105,262.66,12.37,7237,2020-08-09,3,0,7.5
11358,Auburndale/Murray Hill,Queens,626,1761.32,35541.5,43,120.99,9.63,6503,2020-08-09,0,0,0
11360,Bayside (North),Queens,338,1791.85,18863.17,27,143.14,9.1,3716,2020-08-09,0,0,0
11361,Bayside (North)/Bayside (South),Queens,487,1741.03,27971.99,58,207.35,10.07,4838,2020-08-09,-1,0,-3.6
11362,Douglaston-Little Neck,Queens,348,1961.89,17738.01,36,202.95,11,3164,2020-08-09,-2,0,-11.3
11363,Douglaston-Little Neck,Queens,109,1522.55,7159.03,5,69.84,9.45,1153,2020-08-09,0,0,0
11364,Bayside (South)/Oakland Gardens,Queens,500,1446.65,34562.6,35,101.27,9.23,5416,2020-08-09,3,0,8.7
11365,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,929,2108.93,44050.79,67,152.1,12.19,7623,2020-08-09,2,0,4.5
11366,Fresh Meadows/Hillcrest,Queens,414,3004.92,13777.39,28,203.23,16.28,2543,2020-08-09,1,0,7.3
11367,Kew Gardens Hills/Pomonok,Queens,1136,2702.24,42039.24,67,159.37,14.22,7990,2020-08-09,2,0,4.8
11368,Corona/North Corona,Queens,5011,4490.38,111594.1,445,398.77,19.57,25608,2020-08-09,0,0,0
11369,Airport/East Elmhurst,Queens,1718,4711.73,36462.23,179,490.92,20.28,8472,2020-08-09,1,0,2.7
11370,Jackson Heights/Rikers Island,Queens,1415,4319.47,32758.65,64,195.37,19.33,7319,2020-08-09,1,0,3.1
11372,Jackson Heights,Queens,2756,4405.17,62562.88,257,410.79,16.89,16322,2020-08-09,2,0,3.2
11373,Elmhurst,Queens,3461,3726.48,92875.81,297,319.78,16.19,21374,2020-08-09,5,0,5.4
11374,Rego Park,Queens,1159,2756.4,42047.63,99,235.45,14.11,8216,2020-08-09,3,0,7.1
11375,Forest Hills,Queens,1544,2188.43,70552.99,181,256.54,12.08,12777,2020-08-09,1,0,1.4
11377,Woodside,Queens,2459,2843.81,86468.55,195,225.52,13.09,18791,2020-08-09,2,0,2.3
11378,Maspeth,Queens,800,2312.58,34593.45,74,213.91,12.25,6529,2020-08-09,1,0,2.9
11379,Middle Village,Queens,878,2425.71,36195.55,98,270.75,12.7,6916,2020-08-09,2,0,5.5
11385,Glendale/Ridgewood,Queens,2401,2332.66,102929.91,142,137.96,13.33,18006,2020-08-09,3,0,2.9
11411,Cambria Heights,Queens,723,3527.82,20494.26,50,243.97,19.91,3632,2020-08-09,0,0,0
11412,St. Albans,Queens,1319,3352.23,39346.92,92,233.82,19.03,6932,2020-08-09,3,0,7.6
11413,Laurelton/Rosedale,Queens,1403,3214.35,43647.97,103,235.98,19.16,7322,2020-08-09,0,0,0
11414,Hamilton Beach/Howard Beach/Lindenwood,Queens,854,3021.34,28265.56,63,222.89,17.5,4879,2020-08-09,1,0,3.5
11415,Kew Gardens,Queens,561,2916.67,19234.25,51,265.15,14.52,3863,2020-08-09,0,0,0
11416,Ozone Park,Queens,768,2885.65,26614.42,55,206.65,17.82,4310,2020-08-09,2,0,7.5
11417,Ozone Park,Queens,939,3002.82,31270.63,47,150.3,16.47,5703,2020-08-09,0,0,0
11418,Richmond Hill,Queens,1194,3133.43,38105.16,106,278.18,17.22,6934,2020-08-09,1,0,2.6
11419,Richmond Hill/South Ozone Park,Queens,1295,2546.77,50848.81,98,192.73,18.53,6990,2020-08-09,1,0,2
11420,South Ozone Park,Queens,1457,3009.35,48415.71,107,221,18.68,7801,2020-08-09,0,0,0
11421,Woodhaven,Queens,1291,3058.55,42209.49,103,244.02,17.41,7417,2020-08-09,4,0,9.5
11422,Rosedale,Queens,1063,3152.28,33721.62,67,198.69,18.4,5778,2020-08-09,0,0,0
11423,Hollis/Holliswood,Queens,1147,3579.77,32041.14,105,327.7,19.4,5911,2020-08-09,1,0,3.1
11426,Bellerose,Queens,526,2583.08,20363.28,34,166.97,16.33,3221,2020-08-09,2,0,9.8
11427,Bellerose/Hollis Hills/Holliswood,Queens,833,3588.6,23212.38,51,219.71,17.42,4782,2020-08-09,0,0,0
11428,Queens Village,Queens,707,3658.01,19327.45,54,279.4,19.53,3620,2020-08-09,0,0,0
11429,Queens Village,Queens,1022,3645.27,28036.33,75,267.51,18.92,5403,2020-08-09,0,0,0
11432,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,1954,3092,63195.4,254,401.93,17.01,11490,2020-08-09,5,0,7.9
11433,Jamaica,Queens,1019,2827.75,36035.76,79,219.23,17.04,5981,2020-08-09,2,0,5.6
11434,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2225,3294.53,67536.11,197,291.7,18.31,12151,2020-08-09,0,0,0
11435,Briarwood/Jamaica,Queens,1735,3008.82,57663.84,150,260.13,17.03,10186,2020-08-09,1,0,1.7
11436,South Jamaica/South Ozone Park,Queens,577,2773.05,20807.42,46,221.07,17.96,3212,2020-08-09,1,0,4.8
11691,Edgemere/Far Rockaway,Queens,2603,4019.52,64759.02,372,574.44,16.82,15474,2020-08-09,5,0,7.7
11692,Arverne/Edgemere,Queens,681,3384.65,20120.24,93,462.22,15.03,4531,2020-08-09,1,0,5
11693,Arverne/Broad Channel,Queens,348,2810.7,12381.27,29,234.22,15.8,2202,2020-08-09,0,0,0
11694,Belle Harbor-Neponsit/Rockaway Park,Queens,769,3777.8,20355.78,89,437.22,16.95,4538,2020-08-09,0,0,0
11697,Breezy Point,Queens,113,3195.08,3536.69,4,113.1,7.77,1454,2020-08-09,0,0,0
10001,Chelsea/NoMad/West Chelsea,Manhattan,431,1829.14,23563.03,26,110.34,6.47,6663,2020-08-10,0,0,0
10002,Chinatown/Lower East Side,Manhattan,1283,1671.54,76755.41,161,209.76,9.31,13785,2020-08-10,5,0,6.5
10003,East Village/Gramercy/Greenwich Village,Manhattan,519,964.65,53801.62,34,63.2,4.81,10784,2020-08-10,0,0,0
10004,Financial District,Manhattan,39,1068.32,3650.61,1,27.39,5.37,726,2020-08-10,0,0,0
10005,Financial District,Manhattan,87,1036.19,8396.11,2,23.82,5.03,1729,2020-08-10,0,0,0
10006,Financial District,Manhattan,39,1127.89,3457.77,0,0,5.12,761,2020-08-10,1,0,28.9
10007,TriBeCa,Manhattan,70,848.51,8249.73,3,36.36,3.92,1784,2020-08-10,0,0,0
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,815,1387.28,58747.99,69,117.45,6.56,12418,2020-08-10,0,0,0
10010,Flatiron/Gramercy/Kips Bay,Manhattan,319,985.42,32371.86,19,58.69,4.44,7188,2020-08-10,2,0,6.2
10011,Chelsea,Manhattan,605,1222.21,49500.52,43,86.87,5.39,11219,2020-08-10,1,0,2
10012,Greenwich Village/SoHo,Manhattan,203,846.5,23981.2,9,37.53,4.47,4546,2020-08-10,1,0,4.2
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,315,1085.04,29031.09,21,72.34,4.67,6745,2020-08-10,0,0,0
10014,Hudson Square/Meatpacking District/West Village,Manhattan,368,1185.45,31043.16,29,93.42,4.94,7451,2020-08-10,0,0,0
10016,Kips Bay/Murray Hill/NoMad,Manhattan,808,1538.33,52524.35,50,95.19,6.27,12890,2020-08-10,0,0,0
10017,East Midtown/Murray Hill,Manhattan,164,1016.91,16127.22,8,49.61,4.76,3444,2020-08-10,0,0,0
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,257,2696.34,9531.44,5,52.46,7,3671,2020-08-10,1,0,10.5
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,682,1678.5,40631.45,42,103.37,6.41,10641,2020-08-10,1,0,2.5
10021,Lenox Hill/Upper East Side,Manhattan,623,1410.28,44175.61,64,144.88,5.77,10805,2020-08-10,1,0,2.3
10022,East Midtown,Manhattan,387,1275.76,30334.8,32,105.49,5.36,7215,2020-08-10,0,0,0
10023,Lincoln Square,Manhattan,638,1058.49,60274.81,54,89.59,4.97,12833,2020-08-10,2,0,3.3
10024,Upper West Side,Manhattan,808,1409.2,57337.68,75,130.8,6.1,13239,2020-08-10,0,0,0
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1502,1626.71,92333.47,177,191.7,6.61,22716,2020-08-10,3,0,3.2
10026,Central Harlem (South),Manhattan,729,1868.37,39018.03,47,120.46,9.83,7416,2020-08-10,2,0,5.1
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1162,1826.15,63631.04,113,177.59,9.33,12459,2020-08-10,0,0,0
10028,Upper East Side/Yorkville,Manhattan,526,1070.08,49155.08,33,67.13,5.36,9820,2020-08-10,1,0,2
10029,East Harlem,Manhattan,1975,2505.03,78841.52,212,268.89,11.51,17159,2020-08-10,7,0,8.9
10030,Central Harlem (North),Manhattan,562,1916.66,29321.91,56,190.98,10.87,5169,2020-08-10,0,0,0
10031,Hamilton Heights/West Harlem,Manhattan,1482,2447.28,60556.93,132,217.98,11.68,12687,2020-08-10,8,0,13.2
10032,Washington Heights (South),Manhattan,1712,2784.08,61492.57,174,282.96,12.7,13482,2020-08-10,3,0,4.9
10033,Washington Heights (North)/Washington Heights (South),Manhattan,1483,2504.63,59210.43,121,204.36,12.57,11801,2020-08-10,3,0,5.1
10034,Inwood/Washington Heights (North),Manhattan,838,1945.5,43073.65,71,164.83,10.23,8191,2020-08-10,2,0,4.6
10035,East Harlem,Manhattan,1111,3227.15,34426.65,136,395.04,13.35,8325,2020-08-10,0,0,0
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,502,1915.21,26211.25,40,152.61,7.4,6784,2020-08-10,0,0,0
10037,Central Harlem (North)/East Harlem,Manhattan,565,2736.13,20649.62,63,305.09,11.38,4964,2020-08-10,0,0,0
10038,Chinatown/Financial District,Manhattan,282,1279.03,22047.96,28,127,6.84,4123,2020-08-10,2,0,9.1
10039,Central Harlem (North)/Washington Heights (South),Manhattan,594,2245.11,26457.52,64,241.9,11.98,4957,2020-08-10,1,0,3.8
10040,Washington Heights (North),Manhattan,1254,2798.59,44808.28,119,265.58,13.01,9642,2020-08-10,1,1,2.2
10044,Roosevelt Island,Manhattan,256,2187.98,11700.29,36,307.68,10.81,2369,2020-08-10,0,0,0
10065,Lenox Hill/Upper East Side,Manhattan,354,1218.11,29061.49,28,96.35,4.94,7160,2020-08-10,1,0,3.4
10069,Lincoln Square,Manhattan,67,1057.09,6338.13,2,31.56,5.33,1256,2020-08-10,1,0,15.8
10075,Lenox Hill/Upper East Side,Manhattan,441,1865.95,23634.14,45,190.4,7.18,6146,2020-08-10,0,0,0
10128,Upper East Side/Yorkville,Manhattan,705,1149.11,61351.93,41,66.83,5.35,13181,2020-08-10,0,0,0
10280,Battery Park City,Manhattan,62,644.58,9618.7,0,0,4.61,1345,2020-08-10,0,0,0
10282,Battery Park City,Manhattan,84,1523,5515.44,15,271.96,9.11,922,2020-08-10,0,0,0
10301,Silver Lake/St. George,Staten Island,1294,3266.56,39613.55,106,267.59,15.2,8514,2020-08-10,3,0,7.6
10302,Elm Park,Staten Island,681,3627.36,18773.99,32,170.45,19.1,3565,2020-08-10,0,0,0
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,932,3552.96,26231.66,47,179.17,17.12,5443,2020-08-10,0,0,0
10304,New Dorp/Todt Hill,Staten Island,1492,3514.83,42448.71,182,428.75,16.18,9223,2020-08-10,3,0,7.1
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1347,3164.87,42560.99,80,187.97,16.01,8411,2020-08-10,2,0,4.7
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1554,2894.63,53685.66,82,152.74,14.01,11093,2020-08-10,1,0,1.9
10307,Tottenville,Staten Island,415,2727.65,15214.56,15,98.59,15.41,2693,2020-08-10,1,0,6.6
10308,Great Kills,Staten Island,695,2345.17,29635.33,28,94.48,13.92,4994,2020-08-10,0,0,0
10309,Charleston/Prince's Bay/Woodrow,Staten Island,906,2745.04,33004.98,31,93.93,14.51,6242,2020-08-10,1,0,3
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,748,3133.51,23870.96,33,138.24,14.81,5051,2020-08-10,0,0,0
10312,Annadale/Rossville,Staten Island,1649,2734.46,60304.33,59,97.84,14.72,11202,2020-08-10,1,0,1.7
10314,Bloomfield/Freshkills Park,Staten Island,2850,3137.58,90834.29,201,221.28,15.53,18349,2020-08-10,1,0,1.1
10451,Concourse/Melrose,Bronx,1711,3585.59,47718.77,150,314.34,15.43,11091,2020-08-10,2,0,4.2
10452,Concourse/Highbridge,Bronx,2674,3471.15,77035.04,172,223.28,16.05,16660,2020-08-10,3,0,3.9
10453,Morris Heights/Mount Hope/University Heights,Bronx,2645,3258.03,81184.04,165,203.24,17.03,15531,2020-08-10,6,0,7.4
10454,Mott Haven/Port Morris,Bronx,1255,3283.33,38223.41,105,274.7,15.38,8160,2020-08-10,2,0,5.2
10455,Mott Haven,Bronx,1429,3388.31,42174.38,111,263.19,16.3,8769,2020-08-10,1,0,2.4
10456,Claremont/Morrisania,Bronx,2792,2987.95,93441.91,291,311.42,14.97,18653,2020-08-10,1,1,1.1
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,2444,3272.41,74685.06,186,249.05,15.16,16124,2020-08-10,0,0,0
10458,Belmont/Fordham University/Kingsbridge,Bronx,2353,2807.62,83807.74,126,150.34,15.91,14793,2020-08-10,1,0,1.2
10459,Charlotte Gardens/Hunts Point,Bronx,1649,3410.23,48354.56,166,343.3,16,10306,2020-08-10,3,0,6.2
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1846,3072.92,60073.25,127,211.41,16.25,11361,2020-08-10,2,0,3.3
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,1957,3955.17,49479.56,138,278.9,16.44,11902,2020-08-10,0,0,0
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2443,3159.09,77332.41,183,236.64,15.14,16134,2020-08-10,2,0,2.6
10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2215,3107.14,71287.33,215,301.6,13.3,16653,2020-08-10,1,0,1.4
10464,City Island,Bronx,134,3078.22,4353.16,9,206.75,12.5,1072,2020-08-10,1,0,23
10465,Country Club/Throgs Neck,Bronx,1580,3671.82,43030.43,85,197.53,16.01,9868,2020-08-10,0,0,0
10466,Edenwald/Wakefield,Bronx,2576,3569.52,72166.65,169,234.18,18.23,14128,2020-08-10,3,0,4.2
10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3773,3743.65,100784.05,322,319.5,17.07,22100,2020-08-10,2,1,2
10468,Fordham/Kingsbridge/University Heights,Bronx,3057,3986.64,76681.12,221,288.21,16.79,18210,2020-08-10,5,0,6.5
10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3204,4480.6,71508.25,362,506.24,18.64,17188,2020-08-10,1,0,1.4
10470,Wakefield/Woodlawn,Bronx,484,3431.71,14103.75,20,141.81,15.69,3084,2020-08-10,0,0,0
10471,Fieldston/North Riverdale/Riverdale,Bronx,848,3991.1,21247.28,85,400.05,13.65,6214,2020-08-10,0,0,0
10472,Soundview,Bronx,2187,3220.25,67913.94,188,276.82,18.49,11828,2020-08-10,4,0,5.9
10473,Castle Hill/Clason Point/Soundview,Bronx,2120,3423.48,61925.28,137,221.23,16.57,12794,2020-08-10,1,0,1.6
10474,Hunts Point,Bronx,350,2813.94,12438.07,21,168.84,15.37,2277,2020-08-10,0,0,0
10475,Co-op City/Edenwald,Bronx,1838,4201.8,43743.21,176,402.35,17.66,10410,2020-08-10,0,0,0
11004,Bellerose/Douglaston-Little Neck,Queens,626,3337.14,18758.55,68,362.5,12.93,4843,2020-08-10,2,0,10.7
11101,Astoria (South)/Long Island City/Sunnyside,Queens,713,2025.33,35204.11,40,113.62,7.63,9343,2020-08-10,0,0,0
11102,Astoria (North),Queens,697,2135.88,32632.92,80,245.15,9.7,7185,2020-08-10,1,0,3.1
11103,Astoria (North)/Astoria (South),Queens,637,1741.12,36585.65,53,144.87,8.48,7510,2020-08-10,1,0,2.7
11104,Sunnyside,Queens,547,2207.81,24775.7,42,169.52,9.53,5737,2020-08-10,3,0,12.1
11105,Ditmars Steinway,Queens,542,1509.96,35894.88,43,119.79,7.61,7126,2020-08-10,1,0,2.8
11106,Astoria (South),Queens,758,1960.46,38664.4,54,139.66,9.6,7895,2020-08-10,5,0,12.9
11109,Long Island City,Queens,62,1222.72,5070.64,2,39.44,4.89,1267,2020-08-10,0,0,0
11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,804,1320.02,60908.15,95,155.97,5.18,15532,2020-08-10,0,0,0
11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2235,3045.27,73392.42,243,331.1,16.54,13510,2020-08-10,2,0,2.7
11204,Bensonhurst/Mapleton,Brooklyn,2181,2749.54,79322.45,144,181.54,15.17,14379,2020-08-10,4,0,5
11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,806,1831.27,44013.21,50,113.6,9.05,8902,2020-08-10,0,0,0
11206,Williamsburg (South),Brooklyn,1783,2085.46,85496.61,153,178.95,10.65,16739,2020-08-10,1,0,1.2
11207,Cypress Hills/East New York,Brooklyn,2355,2641.42,89156.75,216,242.27,14.84,15869,2020-08-10,4,0,4.5
11208,Cypress Hills/East New York,Brooklyn,2653,2774.88,95607.69,249,260.44,16.34,16238,2020-08-10,4,0,4.2
11209,Bay Ridge/Fort Hamilton,Brooklyn,1246,1857.45,67081.12,115,171.43,9.62,12950,2020-08-10,3,0,4.5
11210,Flatlands/Midwood,Brooklyn,1835,2735.16,67089.29,150,223.58,15.37,11935,2020-08-10,2,0,3
11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2315,2324.42,99594.67,138,138.56,9.93,23319,2020-08-10,3,0,3
11212,Ocean Hill-Brownsville,Brooklyn,2092,2628.47,79589.99,235,295.26,15.42,13563,2020-08-10,1,0,1.3
11213,Crown Heights (East),Brooklyn,1542,2393.45,64425.94,148,229.72,12.57,12264,2020-08-10,1,0,1.6
11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1714,1836.43,93333.46,184,197.14,12.2,14053,2020-08-10,2,0,2.1
11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,682,975.23,69932.3,46,65.78,4.74,14383,2020-08-10,1,0,1.4
11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,847,1525.09,55537.72,76,136.84,7.42,11412,2020-08-10,1,0,1.8
11217,Boerum Hill/Park Slope,Brooklyn,685,1442.81,47476.67,86,181.14,7.24,9466,2020-08-10,0,0,0
11218,Kensington/Windsor Terrace,Brooklyn,1885,2486.6,75806.47,137,180.72,12.74,14798,2020-08-10,2,0,2.6
11219,Borough Park,Brooklyn,3253,3503.2,92858.07,235,253.07,15.63,20813,2020-08-10,3,0,3.2
11220,Sunset Park,Brooklyn,1866,1895.38,98450,167,169.63,12.62,14781,2020-08-10,8,1,8.1
11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1523,1864.77,81672.44,147,179.99,9.91,15376,2020-08-10,4,0,4.9
11222,Greenpoint,Brooklyn,530,1458.08,36349.16,34,93.54,5.64,9405,2020-08-10,1,0,2.8
11223,Gravesend/Homecrest,Brooklyn,1875,2345.01,79957.11,144,180.1,13.84,13547,2020-08-10,4,0,5
11224,Brighton Beach/Coney Island/Seagate,Brooklyn,1326,2980.62,44487.34,213,478.79,15.9,8342,2020-08-10,2,0,4.5
11225,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1253,2171.14,57711.49,140,242.59,11.05,11338,2020-08-10,1,0,1.7
11226,Flatbush/Prospect Lefferts Gardens,Brooklyn,2530,2553.97,99061.32,301,303.85,13.67,18506,2020-08-10,0,0,0
11228,Bath Beach/Dyker Heights,Brooklyn,753,1703.04,44215.08,82,185.46,11.87,6342,2020-08-10,1,0,2.3
11229,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1934,2277.73,84909.16,151,177.84,10.87,17798,2020-08-10,3,0,3.5
11230,Midwood,Brooklyn,2564,2875.54,89165.77,228,255.7,14.15,18124,2020-08-10,6,0,6.7
11231,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,462,1248.83,36994.7,34,91.91,5.78,7990,2020-08-10,-2,0,-5.4
11232,Sunset Park,Brooklyn,620,2193.05,28271.09,42,148.56,12.14,5105,2020-08-10,5,0,17.7
11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1411,1955.77,72145.54,136,188.51,12.78,11043,2020-08-10,1,0,1.4
11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2411,2529.78,95304.8,195,204.61,15.19,15876,2020-08-10,2,0,2.1
11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2241,2817.45,79540.14,300,377.17,13.85,16185,2020-08-10,1,0,1.3
11236,Canarsie,Brooklyn,2967,3063.6,96846.99,298,307.7,17.72,16742,2020-08-10,3,0,3.1
11237,Bushwick/East Williamsburg,Brooklyn,1101,2171.78,50695.72,114,224.87,10.75,10238,2020-08-10,2,0,3.9
11238,Clinton Hill/Prospect Heights,Brooklyn,884,1636.56,54015.79,105,194.39,6.63,13329,2020-08-10,1,0,1.9
11239,East New York,Brooklyn,566,4559.6,12413.37,89,716.97,15.68,3610,2020-08-10,1,0,8.1
11354,Flushing/Murray Hill,Queens,1384,2492.87,55518.32,297,534.96,11.49,12048,2020-08-10,2,0,3.6
11355,Flushing/Murray Hill/Queensboro Hill,Queens,1544,1929.66,80013.97,169,211.21,11.29,13680,2020-08-10,1,0,1.2
11356,College Point,Queens,630,2701.23,23322.74,42,180.08,14.83,4247,2020-08-10,2,0,8.6
11357,Whitestone,Queens,896,2241.37,39975.56,105,262.66,12.28,7298,2020-08-10,1,0,2.5
