"","zipcode","neighborhood_name","borough_group","positive","covid_case_rate","pop_denominator","covid_death_count","covid_death_rate","percent_positive","day","total_covid_tests","newcases_june"
"230",10309,"Charleston/Prince's Bay/Woodrow","Staten Island",831,2517.8,33004.98,30,90.9,26.27,2020-06-02,NA,1
"231",10310,"Port Richmond/Randall Manor/West Brighton","Staten Island",715,2995.27,23870.96,32,134.05,27.25,2020-06-02,NA,1
"232",10312,"Annadale/Rossville","Staten Island",1483,2459.19,60304.33,58,96.18,26.53,2020-06-02,NA,1
"233",10314,"Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,2020-06-02,NA,0
"234",10451,"Concourse/Melrose","Bronx",1587,3325.74,47718.77,146,305.96,31.43,2020-06-02,NA,-2
"235",10452,"Concourse/Highbridge","Bronx",2336,3032.39,77035.04,155,201.21,31.3,2020-06-02,NA,4
"236",10453,"Morris Heights/Mount Hope/University Heights","Bronx",2324,2862.63,81184.04,158,194.62,32.37,2020-06-02,NA,0
"237",10454,"Mott Haven/Port Morris","Bronx",1115,2917.06,38223.41,101,264.24,28.88,2020-06-02,NA,-3
"238",10455,"Mott Haven","Bronx",1254,2973.37,42174.38,96,227.63,32.11,2020-06-02,NA,3
"239",10456,"Claremont/Morrisania","Bronx",2450,2621.95,93441.91,266,284.67,29.63,2020-06-02,NA,6
"240",10457,"Belmont/Claremont/Mount Hope/Tremont","Bronx",2059,2756.91,74685.06,172,230.3,29.76,2020-06-02,NA,6
"241",10458,"Belmont/Fordham University/Kingsbridge","Bronx",2007,2394.77,83807.74,112,133.64,30.39,2020-06-02,NA,-1
"242",10459,"Charlotte Gardens/Hunts Point","Bronx",1466,3031.77,48354.56,153,316.41,33.6,2020-06-02,NA,2
"243",10460,"Charlotte Gardens/Tremont/Van Nest/West Farms","Bronx",1613,2685.06,60073.25,113,188.1,32,2020-06-02,NA,0
"244",10461,"Morris Park/Pelham Bay/Westchester Square","Bronx",1859,3757.11,49479.56,135,272.84,30.22,2020-06-02,NA,2
"245",10462,"Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2234,2888.83,77332.41,163,210.78,29.67,2020-06-02,NA,0
"246",10463,"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil","Bronx",1973,2767.67,71287.33,189,265.12,25.96,2020-06-02,NA,1
"247",10464,"City Island","Bronx",118,2710.68,4353.16,7,160.8,23.09,2020-06-02,NA,0
"248",10465,"Country Club/Throgs Neck","Bronx",1469,3413.86,43030.43,72,167.32,27.44,2020-06-02,NA,1
"249",10466,"Edenwald/Wakefield","Bronx",2368,3281.29,72166.65,156,216.17,33.27,2020-06-02,NA,2
"250",10467,"Allerton/Norwood/Pelham Parkway/Williamsbridge","Bronx",3310,3284.25,100784.05,290,287.74,32.93,2020-06-02,NA,7
"251",10468,"Fordham/Kingsbridge/University Heights","Bronx",2698,3518.47,76681.12,194,253,31.58,2020-06-02,NA,6
"252",10469,"Allerton/Baychester/Pelham Gardens/Williamsbridge","Bronx",2955,4132.39,71508.25,320,447.5,33.31,2020-06-02,NA,0
"253",10470,"Wakefield/Woodlawn","Bronx",443,3141.01,14103.75,14,99.26,26.35,2020-06-02,NA,0
"254",10471,"Fieldston/North Riverdale/Riverdale","Bronx",779,3666.35,21247.28,66,310.63,22.85,2020-06-02,NA,-1
"255",10472,"Soundview","Bronx",1928,2838.89,67913.94,170,250.32,34.77,2020-06-02,NA,5
"256",10473,"Castle Hill/Clason Point/Soundview","Bronx",1906,3077.9,61925.28,121,195.4,31.19,2020-06-02,NA,3
"257",10474,"Hunts Point","Bronx",318,2556.67,12438.07,19,152.76,32.58,2020-06-02,NA,-1
"258",10475,"Co-op City/Edenwald","Bronx",1682,3845.17,43743.21,161,368.06,30.97,2020-06-02,NA,2
"259",11004,"Bellerose/Douglaston-Little Neck","Queens",574,3059.94,18758.55,57,303.86,22.6,2020-06-02,NA,0
"260",11101,"Astoria (South)/Long Island City/Sunnyside","Queens",618,1755.48,35204.11,36,102.26,20.63,2020-06-02,NA,0
"261",11102,"Astoria (North)","Queens",600,1838.63,32632.92,74,226.76,23.13,2020-06-02,NA,0
"262",11103,"Astoria (North)/Astoria (South)","Queens",561,1533.39,36585.65,48,131.2,21.99,2020-06-02,NA,-1
"263",11104,"Sunnyside","Queens",487,1965.64,24775.7,35,141.27,25.23,2020-06-02,NA,-1
"264",11105,"Ditmars Steinway","Queens",483,1345.6,35894.88,42,117.01,18.94,2020-06-02,NA,0
"265",11106,"Astoria (South)","Queens",633,1637.16,38664.4,44,113.8,23.2,2020-06-02,NA,0
"266",11109,"Long Island City","Queens",48,946.63,5070.64,2,39.44,12.28,2020-06-02,NA,1
"267",11201,"Brooklyn Heights/DUMBO/Downtown Brooklyn","Brooklyn",685,1124.64,60908.15,82,134.63,14.14,2020-06-02,NA,2
"268",11203,"East Flatbush (North)/East Flatbush (South)","Brooklyn",2025,2759.14,73392.42,235,320.2,31.48,2020-06-02,NA,5
"269",11204,"Bensonhurst/Mapleton","Brooklyn",2006,2528.92,79322.45,135,170.19,25.06,2020-06-02,NA,3
"270",11205,"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene","Brooklyn",717,1629.06,44013.21,46,104.51,22.27,2020-06-02,NA,1
"271",11206,"Williamsburg (South)","Brooklyn",1581,1849.2,85496.61,148,173.11,24.91,2020-06-02,NA,-1
"272",11207,"Cypress Hills/East New York","Brooklyn",2047,2295.96,89156.75,199,223.2,29.57,2020-06-02,NA,4
"273",11208,"Cypress Hills/East New York","Brooklyn",2346,2453.78,95607.69,215,224.88,32.39,2020-06-02,NA,6
"274",11209,"Bay Ridge/Fort Hamilton","Brooklyn",1112,1657.69,67081.12,106,158.02,22.49,2020-06-02,NA,0
"275",11210,"Flatlands/Midwood","Brooklyn",1654,2465.37,67089.29,129,192.28,29.88,2020-06-02,NA,4
"276",11211,"East Williamsburg/Williamsburg (North)/Williamsburg (South)","Brooklyn",2050,2058.34,99594.67,121,121.49,21.99,2020-06-02,NA,2
"277",11212,"Ocean Hill-Brownsville","Brooklyn",1833,2303.05,79589.99,213,267.62,28.71,2020-06-02,NA,3
"278",11213,"Crown Heights (East)","Brooklyn",1368,2123.37,64425.94,131,203.33,28.89,2020-06-02,NA,0
"279",11214,"Bath Beach/Bensonhurst/Gravesend","Brooklyn",1504,1611.43,93333.46,171,183.21,25.85,2020-06-02,NA,3
"280",11215,"Gowanus/Park Slope/Windsor Terrace","Brooklyn",613,876.56,69932.3,42,60.06,17.13,2020-06-02,NA,-1
"281",11216,"Bedford-Stuyvesant (West)/Crown Heights (West)","Brooklyn",720,1296.42,55537.72,65,117.04,21.92,2020-06-02,NA,3
"282",11217,"Boerum Hill/Park Slope","Brooklyn",614,1293.27,47476.67,76,160.08,22.99,2020-06-02,NA,1
"283",11218,"Kensington/Windsor Terrace","Brooklyn",1683,2220.13,75806.47,131,172.81,26.72,2020-06-02,NA,7
"284",11219,"Borough Park","Brooklyn",3011,3242.58,92858.07,208,224,22.97,2020-06-02,NA,4
"285",11220,"Sunset Park","Brooklyn",1511,1534.79,98450,153,155.41,29.2,2020-06-02,NA,4
"286",11221,"Bedford-Stuyvesant (East)/Bushwick","Brooklyn",1269,1553.77,81672.44,126,154.27,25.87,2020-06-02,NA,5
"287",11222,"Greenpoint","Brooklyn",437,1202.23,36349.16,29,79.78,16.28,2020-06-02,NA,1
"288",11223,"Gravesend/Homecrest","Brooklyn",1679,2099.88,79957.11,135,168.84,28.28,2020-06-02,NA,0
"289",11224,"Brighton Beach/Coney Island/Seagate","Brooklyn",1142,2567.02,44487.34,197,442.82,29.28,2020-06-02,NA,0
"290",11225,"Crown Heights (West)/Prospect Lefferts Gardens","Brooklyn",1133,1963.21,57711.49,126,218.33,28.85,2020-06-02,NA,0
"291",11226,"Flatbush/Prospect Lefferts Gardens","Brooklyn",2225,2246.08,99061.32,257,259.44,30.14,2020-06-02,NA,10
"292",11228,"Bath Beach/Dyker Heights","Brooklyn",653,1476.87,44215.08,76,171.89,25.6,2020-06-02,NA,2
"293",11229,"Gerritsen Beach/Homecrest/Sheepshead Bay","Brooklyn",1749,2059.85,84909.16,133,156.64,16.82,2020-06-02,NA,0
"294",11230,"Midwood","Brooklyn",2315,2596.29,89165.77,203,227.67,26.39,2020-06-02,NA,3
"295",11231,"Carroll Gardens/Cobble Hill/Red Hook","Brooklyn",420,1135.3,36994.7,33,89.2,19.66,2020-06-02,NA,-1
"296",11232,"Sunset Park","Brooklyn",519,1835.8,28271.09,40,141.49,30.78,2020-06-02,NA,1
"297",11233,"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn",1238,1715.98,72145.54,125,173.26,28.94,2020-06-02,NA,5
"298",11234,"Bergen Beach/Flatlands/Marine Park/Mill Basin","Brooklyn",2221,2330.42,95304.8,178,186.77,30,2020-06-02,NA,5
"299",11235,"Brighton Beach/Manhattan Beach/Sheepshead Bay","Brooklyn",2012,2529.54,79540.14,270,339.45,27.69,2020-06-02,NA,-2
"300",11236,"Canarsie","Brooklyn",2677,2764.15,96846.99,275,283.95,32.75,2020-06-02,NA,6
"301",11237,"Bushwick/East Williamsburg","Brooklyn",948,1869.98,50695.72,108,213.04,27.87,2020-06-02,NA,0
"302",11238,"Clinton Hill/Prospect Heights","Brooklyn",760,1407,54015.79,95,175.87,22.31,2020-06-02,NA,6
"303",11239,"East New York","Brooklyn",511,4116.53,12413.37,77,620.3,31.06,2020-06-02,NA,5
"304",11354,"Flushing/Murray Hill","Queens",1154,2078.59,55518.32,259,466.51,30.55,2020-06-02,NA,4
"305",11355,"Flushing/Murray Hill/Queensboro Hill","Queens",1253,1565.98,80013.97,146,182.47,32.21,2020-06-02,NA,2
"306",11356,"College Point","Queens",547,2345.35,23322.74,41,175.79,30.24,2020-06-02,NA,1
"307",11357,"Whitestone","Queens",804,2011.23,39975.56,81,202.62,26.75,2020-06-02,NA,3
"308",11358,"Auburndale/Murray Hill","Queens",561,1578.44,35541.5,35,98.48,24.62,2020-06-02,NA,0
"309",11360,"Bayside (North)","Queens",310,1643.41,18863.17,16,84.82,21.27,2020-06-02,NA,1
"310",11361,"Bayside (North)/Bayside (South)","Queens",444,1587.3,27971.99,40,143,23.19,2020-06-02,NA,0
"311",11362,"Douglaston-Little Neck","Queens",307,1730.75,17738.01,18,101.48,25.5,2020-06-02,NA,1
"312",11363,"Douglaston-Little Neck","Queens",98,1368.9,7159.03,3,41.91,22.4,2020-06-02,NA,1
"313",11364,"Bayside (South)/Oakland Gardens","Queens",459,1328.03,34562.6,25,72.33,23.03,2020-06-02,NA,1
"314",11365,"Auburndale/Fresh Meadows/Pomonok/Utopia","Queens",822,1866.03,44050.79,56,127.13,27.3,2020-06-02,NA,1
"315",11366,"Fresh Meadows/Hillcrest","Queens",385,2794.43,13777.39,22,159.68,32.06,2020-06-02,NA,0
"316",11367,"Kew Gardens Hills/Pomonok","Queens",1018,2421.55,42039.24,55,130.83,28.79,2020-06-02,NA,1
"317",11368,"Corona/North Corona","Queens",4446,3984.08,111594.1,390,349.48,38.57,2020-06-02,NA,10
"318",11369,"Airport/East Elmhurst","Queens",1580,4333.25,36462.23,160,438.81,37.69,2020-06-02,NA,7
"319",11370,"Jackson Heights/Rikers Island","Queens",1311,4002,32758.65,49,149.58,36.07,2020-06-02,NA,3
"320",11372,"Jackson Heights","Queens",2467,3943.23,62562.88,230,367.63,35.99,2020-06-02,NA,0
"321",11373,"Elmhurst","Queens",3182,3426.08,92875.81,283,304.71,34.37,2020-06-02,NA,0
"322",11374,"Rego Park","Queens",1061,2523.33,42047.63,84,199.77,28.17,2020-06-02,NA,1
"323",11375,"Forest Hills","Queens",1487,2107.64,70552.99,176,249.46,27.56,2020-06-02,NA,1
"324",11377,"Woodside","Queens",2189,2531.56,86468.55,173,200.07,29.36,2020-06-02,NA,9
"325",11378,"Maspeth","Queens",725,2095.77,34593.45,64,185.01,25.74,2020-06-02,NA,3
"326",11379,"Middle Village","Queens",792,2188.11,36195.55,80,221.02,27.53,2020-06-02,NA,0
"327",11385,"Glendale/Ridgewood","Queens",2119,2058.68,102929.91,117,113.67,30.05,2020-06-02,NA,3
"328",11411,"Cambria Heights","Queens",676,3298.48,20494.26,36,175.66,34.81,2020-06-02,NA,1
"329",11412,"St. Albans","Queens",1222,3105.71,39346.92,75,190.61,33.91,2020-06-02,NA,2
"330",11413,"Laurelton/Rosedale","Queens",1296,2969.21,43647.97,65,148.92,34.32,2020-06-02,NA,2
"331",11414,"Hamilton Beach/Howard Beach/Lindenwood","Queens",796,2816.15,28265.56,52,183.97,34.02,2020-06-02,NA,0
"332",11415,"Kew Gardens","Queens",526,2734.71,19234.25,41,213.16,29.13,2020-06-02,NA,-1
"333",11416,"Ozone Park","Queens",700,2630.15,26614.42,50,187.87,33.78,2020-06-02,NA,3
"334",11417,"Ozone Park","Queens",876,2801.35,31270.63,35,111.93,31.72,2020-06-02,NA,0
"335",11418,"Richmond Hill","Queens",1069,2805.39,38105.16,90,236.19,32.83,2020-06-02,NA,0
"336",11419,"Richmond Hill/South Ozone Park","Queens",1168,2297.01,50848.81,86,169.13,32.77,2020-06-02,NA,1
"337",11420,"South Ozone Park","Queens",1339,2765.63,48415.71,96,198.28,33.62,2020-06-02,NA,1
"338",11421,"Woodhaven","Queens",1175,2783.73,42209.49,94,222.7,33.46,2020-06-02,NA,2
"339",11422,"Rosedale","Queens",961,2849.8,33721.62,41,121.58,32.18,2020-06-02,NA,0
"340",11423,"Hollis/Holliswood","Queens",1062,3314.49,32041.14,90,280.89,34.16,2020-06-02,NA,2
"341",11426,"Bellerose","Queens",494,2425.93,20363.28,29,142.41,31.79,2020-06-02,NA,1
"342",11427,"Bellerose/Hollis Hills/Holliswood","Queens",771,3321.5,23212.38,44,189.55,32.22,2020-06-02,NA,0
"343",11428,"Queens Village","Queens",664,3435.53,19327.45,40,206.96,36.27,2020-06-02,NA,1
"344",11429,"Queens Village","Queens",923,3292.16,28036.33,61,217.57,33.65,2020-06-02,NA,3
"345",11432,"Hillcrest/Jamaica Estates/Jamaica Hills","Queens",1769,2799.25,63195.4,224,354.46,33.83,2020-06-02,NA,4
"346",11433,"Jamaica","Queens",930,2580.77,36035.76,72,199.8,32.64,2020-06-02,NA,1
"347",11434,"Airport/South Jamaica/Springfield Gardens/St. Albans","Queens",2050,3035.41,67536.11,153,226.55,31.97,2020-06-02,NA,6
"348",11435,"Briarwood/Jamaica","Queens",1603,2779.91,57663.84,135,234.12,30.47,2020-06-02,NA,2
"349",11436,"South Jamaica/South Ozone Park","Queens",512,2460.66,20807.42,37,177.82,31.66,2020-06-02,NA,0
"350",11691,"Edgemere/Far Rockaway","Queens",2280,3520.75,64759.02,296,457.08,32.21,2020-06-02,NA,5
"351",11692,"Arverne/Edgemere","Queens",593,2947.28,20120.24,82,407.55,30.15,2020-06-02,NA,2
"352",11693,"Arverne/Broad Channel","Queens",325,2624.93,12381.27,25,201.92,31.8,2020-06-02,NA,1
"353",11694,"Belle Harbor-Neponsit/Rockaway Park","Queens",695,3414.26,20355.78,75,368.45,29.68,2020-06-02,NA,0
"354",11697,"Breezy Point","Queens",107,3025.43,3536.69,3,84.83,9.67,2020-06-02,NA,0
"355",10001,"Chelsea/NoMad/West Chelsea","Manhattan",362,1536.31,23563.03,21,89.12,17.19,2020-06-03,NA,2
"356",10002,"Chinatown/Lower East Side","Manhattan",1041,1356.26,76755.41,145,188.91,23.64,2020-06-03,NA,3
"357",10003,"East Village/Gramercy/Greenwich Village","Manhattan",448,832.69,53801.62,32,59.48,14.15,2020-06-03,NA,2
"358",10004,"Financial District","Manhattan",31,849.17,3650.61,1,27.39,14.49,2020-06-03,NA,0
"359",10005,"Financial District","Manhattan",61,726.53,8396.11,2,23.82,12.42,2020-06-03,NA,0
"360",10006,"Financial District","Manhattan",24,694.09,3457.77,0,0,11.11,2020-06-03,NA,0
"361",10007,"TriBeCa","Manhattan",54,654.57,8249.73,3,36.36,10.34,2020-06-03,NA,0
"362",10009,"Alphabet City/East Village/Stuyvesant Town-Cooper Village","Manhattan",687,1169.4,58747.99,65,110.64,17.32,2020-06-03,NA,0
"363",10010,"Flatiron/Gramercy/Kips Bay","Manhattan",264,815.52,32371.86,20,61.78,11.11,2020-06-03,NA,3
"364",10011,"Chelsea","Manhattan",517,1044.43,49500.52,35,70.71,15.95,2020-06-03,NA,1
"365",10012,"Greenwich Village/SoHo","Manhattan",162,675.53,23981.2,9,37.53,13.47,2020-06-03,NA,2
"366",10013,"Hudson Square/Little Italy/SoHo/TriBeCa","Manhattan",259,892.15,29031.09,20,68.89,15.44,2020-06-03,NA,1
"367",10014,"Hudson Square/Meatpacking District/West Village","Manhattan",296,953.51,31043.16,24,77.31,14.69,2020-06-03,NA,1
"368",10016,"Kips Bay/Murray Hill/NoMad","Manhattan",676,1287.02,52524.35,48,91.39,15.19,2020-06-03,NA,0
"369",10017,"East Midtown/Murray Hill","Manhattan",143,886.7,16127.22,6,37.2,12.63,2020-06-03,NA,1
"370",10018,"Hell's Kitchen/Midtown Manhattan","Manhattan",203,2129.79,9531.44,3,31.47,18.68,2020-06-03,NA,0
"371",10019,"Hell's Kitchen/Midtown Manhattan","Manhattan",593,1459.46,40631.45,43,105.83,17.36,2020-06-03,NA,2
"372",10021,"Lenox Hill/Upper East Side","Manhattan",555,1256.35,44175.61,61,138.09,14.82,2020-06-03,NA,4
"373",10022,"East Midtown","Manhattan",336,1107.64,30334.8,26,85.71,13.87,2020-06-03,NA,0
"374",10023,"Lincoln Square","Manhattan",556,922.44,60274.81,52,86.27,13.94,2020-06-03,NA,1
"375",10024,"Upper West Side","Manhattan",681,1187.7,57337.68,67,116.85,16.5,2020-06-03,NA,4
"376",10025,"Manhattan Valley/Morningside Heights/Upper West Side","Manhattan",1305,1413.36,92333.47,160,173.28,18.5,2020-06-03,NA,8
"377",10026,"Central Harlem (South)","Manhattan",631,1617.2,39018.03,37,94.83,22.3,2020-06-03,NA,2
"378",10027,"Central Harlem (South)/Morningside Heights/West Harlem","Manhattan",1020,1602.99,63631.04,101,158.73,24.01,2020-06-03,NA,7
"379",10028,"Upper East Side/Yorkville","Manhattan",465,945.99,49155.08,29,59,14.5,2020-06-03,NA,3
"380",10029,"East Harlem","Manhattan",1791,2271.65,78841.52,195,247.33,27.12,2020-06-03,NA,7
"381",10030,"Central Harlem (North)","Manhattan",491,1674.52,29321.91,48,163.7,24.6,2020-06-03,NA,0
"382",10031,"Hamilton Heights/West Harlem","Manhattan",1299,2145.09,60556.93,116,191.56,26.48,2020-06-03,NA,10
"383",10032,"Washington Heights (South)","Manhattan",1490,2423.06,61492.57,157,255.32,26.85,2020-06-03,NA,2
"384",10033,"Washington Heights (North)/Washington Heights (South)","Manhattan",1327,2241.16,59210.43,114,192.53,26.25,2020-06-03,NA,10
"385",10034,"Inwood/Washington Heights (North)","Manhattan",702,1629.77,43073.65,68,157.87,22.92,2020-06-03,NA,3
"386",10035,"East Harlem","Manhattan",936,2718.82,34426.65,112,325.33,27.09,2020-06-03,NA,3
"387",10036,"Hell's Kitchen/Midtown Manhattan","Manhattan",412,1571.84,26211.25,35,133.53,18.18,2020-06-03,NA,3
"388",10037,"Central Harlem (North)/East Harlem","Manhattan",535,2590.85,20649.62,66,319.62,21.7,2020-06-03,NA,0
"389",10038,"Chinatown/Financial District","Manhattan",248,1124.82,22047.96,27,122.46,18.69,2020-06-03,NA,0
"390",10039,"Central Harlem (North)/Washington Heights (South)","Manhattan",510,1927.62,26457.52,56,211.66,25.3,2020-06-03,NA,3
"391",10040,"Washington Heights (North)","Manhattan",1101,2457.14,44808.28,106,236.56,28.04,2020-06-03,NA,7
"392",10044,"Roosevelt Island","Manhattan",233,1991.4,11700.29,33,282.04,25.44,2020-06-03,NA,0
"393",10065,"Lenox Hill/Upper East Side","Manhattan",327,1125.2,29061.49,26,89.47,13.15,2020-06-03,NA,1
"394",10069,"Lincoln Square","Manhattan",54,851.99,6338.13,2,31.56,13.95,2020-06-03,NA,0
"395",10075,"Lenox Hill/Upper East Side","Manhattan",421,1781.32,23634.14,45,190.4,18.64,2020-06-03,NA,3
"396",10128,"Upper East Side/Yorkville","Manhattan",628,1023.6,61351.93,36,58.68,14.49,2020-06-03,NA,1
"397",10280,"Battery Park City","Manhattan",50,519.82,9618.7,0,0,11.68,2020-06-03,NA,0
"398",10282,"Battery Park City","Manhattan",70,1269.16,5515.44,15,271.96,22.01,2020-06-03,NA,0
"399",10301,"Silver Lake/St. George","Staten Island",1167,2945.96,39613.55,99,249.91,27.92,2020-06-03,NA,1
"400",10302,"Elm Park","Staten Island",631,3361.03,18773.99,31,165.12,33.96,2020-06-03,NA,0
"401",10303,"Graniteville/Mariner's Harbor/Port Ivory","Staten Island",858,3270.86,26231.66,41,156.3,31.25,2020-06-03,NA,5
"402",10304,"New Dorp/Todt Hill","Staten Island",1372,3232.14,42448.71,163,383.99,30.03,2020-06-03,NA,1
"403",10305,"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze","Staten Island",1222,2871.17,42560.99,74,173.87,28.5,2020-06-03,NA,1
"404",10306,"Lighthouse Hill/Midland Beach/New Dorp/Oakwood","Staten Island",1431,2665.52,53685.66,74,137.84,25.76,2020-06-03,NA,3
"405",10307,"Tottenville","Staten Island",376,2471.32,15214.56,14,92.02,27.77,2020-06-03,NA,2
"406",10308,"Great Kills","Staten Island",629,2122.47,29635.33,25,84.36,25.06,2020-06-03,NA,1
"407",10309,"Charleston/Prince's Bay/Woodrow","Staten Island",834,2526.89,33004.98,30,90.9,26.27,2020-06-03,NA,3
"408",10310,"Port Richmond/Randall Manor/West Brighton","Staten Island",715,2995.27,23870.96,33,138.24,27.25,2020-06-03,NA,0
"409",10312,"Annadale/Rossville","Staten Island",1485,2462.51,60304.33,58,96.18,26.53,2020-06-03,NA,2
"410",10314,"Bloomfield/Freshkills Park","Staten Island",2608,2871.16,90834.29,181,199.26,28.67,2020-06-03,NA,5
"411",10451,"Concourse/Melrose","Bronx",1593,3338.31,47718.77,146,305.96,31.43,2020-06-03,NA,6
"412",10452,"Concourse/Highbridge","Bronx",2338,3034.98,77035.04,155,201.21,31.3,2020-06-03,NA,2
"413",10453,"Morris Heights/Mount Hope/University Heights","Bronx",2327,2866.33,81184.04,158,194.62,32.37,2020-06-03,NA,3
"414",10454,"Mott Haven/Port Morris","Bronx",1120,2930.14,38223.41,101,264.24,28.88,2020-06-03,NA,5
"415",10455,"Mott Haven","Bronx",1258,2982.85,42174.38,96,227.63,32.11,2020-06-03,NA,4
"416",10456,"Claremont/Morrisania","Bronx",2457,2629.44,93441.91,266,284.67,29.63,2020-06-03,NA,7
"417",10457,"Belmont/Claremont/Mount Hope/Tremont","Bronx",2061,2759.59,74685.06,173,231.64,29.76,2020-06-03,NA,2
"418",10458,"Belmont/Fordham University/Kingsbridge","Bronx",2013,2401.93,83807.74,112,133.64,30.39,2020-06-03,NA,6
"419",10459,"Charlotte Gardens/Hunts Point","Bronx",1473,3046.25,48354.56,153,316.41,33.6,2020-06-03,NA,7
"420",10460,"Charlotte Gardens/Tremont/Van Nest/West Farms","Bronx",1616,2690.05,60073.25,113,188.1,32,2020-06-03,NA,3
"421",10461,"Morris Park/Pelham Bay/Westchester Square","Bronx",1857,3753.06,49479.56,135,272.84,30.22,2020-06-03,NA,-2
"422",10462,"Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx",2246,2904.35,77332.41,163,210.78,29.67,2020-06-03,NA,12
"423",10463,"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil","Bronx",1978,2774.69,71287.33,189,265.12,25.96,2020-06-03,NA,5
"424",10464,"City Island","Bronx",118,2710.68,4353.16,7,160.8,23.09,2020-06-03,NA,0
"425",10465,"Country Club/Throgs Neck","Bronx",1470,3416.19,43030.43,74,171.97,27.44,2020-06-03,NA,1
"426",10466,"Edenwald/Wakefield","Bronx",2369,3282.68,72166.65,156,216.17,33.27,2020-06-03,NA,1
"427",10467,"Allerton/Norwood/Pelham Parkway/Williamsbridge","Bronx",3324,3298.14,100784.05,291,288.74,32.93,2020-06-03,NA,14
"428",10468,"Fordham/Kingsbridge/University Heights","Bronx",2712,3536.72,76681.12,197,256.91,31.58,2020-06-03,NA,14
"429",10469,"Allerton/Baychester/Pelham Gardens/Williamsbridge","Bronx",2958,4136.59,71508.25,321,448.9,33.31,2020-06-03,NA,3
"430",10470,"Wakefield/Woodlawn","Bronx",445,3155.19,14103.75,14,99.26,26.35,2020-06-03,NA,2
"431",10471,"Fieldston/North Riverdale/Riverdale","Bronx",780,3671.06,21247.28,66,310.63,22.85,2020-06-03,NA,1
