zipcode,day,positive,total,zcta_cum_perc_pos,neighborhood_name,borough_group,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,newcases
11004,5/28/20,568,NA,NA,Southeast Queens,Queens,3027.95,18758.55,57,303.86,25.06,0
11101,5/28/20,611,NA,NA,Long Island City - Astoria,Queens,1735.59,35204.11,36,102.26,22.78,3
11102,5/28/20,592,NA,NA,Long Island City - Astoria,Queens,1814.12,32632.92,72,220.64,25.89,4
11103,5/28/20,553,NA,NA,Long Island City - Astoria,Queens,1511.52,36585.65,47,128.47,24.09,11
11104,5/28/20,486,NA,NA,Long Island City - Astoria,Queens,1961.6,24775.7,34,137.23,27.76,3
11105,5/28/20,477,NA,NA,Long Island City - Astoria,Queens,1328.88,35894.88,40,111.44,21.21,0
11106,5/28/20,628,NA,NA,Long Island City - Astoria,Queens,1624.23,38664.4,42,108.63,25.71,4
11109,5/28/20,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,13.22,0
11201,5/28/20,669,NA,NA,Downtown - Heights - Slope,Brooklyn,1098.38,60908.15,79,129.7,16.4,3
11203,5/28/20,1989,NA,NA,East Flatbush - Flatbush,Brooklyn,2710.09,73392.42,233,317.47,34.05,8
11204,5/28/20,1984,NA,NA,Borough Park,Brooklyn,2501.18,79322.45,134,168.93,26.54,7
11205,5/28/20,704,NA,NA,Downtown - Heights - Slope,Brooklyn,1599.52,44013.21,46,104.51,23.99,6
11206,5/28/20,1567,NA,NA,Williamsburg - Bushwick,Brooklyn,1832.82,85496.61,147,171.94,27.17,16
11207,5/28/20,2004,NA,NA,East New York,Brooklyn,2247.73,89156.75,196,219.84,31.87,5
11208,5/28/20,2304,NA,NA,East New York,Brooklyn,2409.85,95607.69,214,223.83,34.87,11
11209,5/28/20,1092,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1627.88,67081.12,106,158.02,24.84,2
11210,5/28/20,1633,NA,NA,East Flatbush - Flatbush,Brooklyn,2434.07,67089.29,127,189.3,32.14,10
11211,5/28/20,2034,NA,NA,Greenpoint,Brooklyn,2042.28,99594.67,120,120.49,23.95,17
11212,5/28/20,1807,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2270.39,79589.99,213,267.62,30.97,10
11213,5/28/20,1346,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2089.22,64425.94,130,201.78,31.25,7
11214,5/28/20,1486,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1592.14,93333.46,167,178.93,29,-1
11215,5/28/20,603,NA,NA,Downtown - Heights - Slope,Brooklyn,862.26,69932.3,42,60.06,19.16,1
11216,5/28/20,708,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1274.81,55537.72,63,113.44,24.29,5
11217,5/28/20,611,NA,NA,Downtown - Heights - Slope,Brooklyn,1286.95,47476.67,74,155.87,26.24,1
11218,5/28/20,1655,NA,NA,Borough Park,Brooklyn,2183.19,75806.47,124,163.57,28.65,4
11219,5/28/20,2970,NA,NA,Borough Park,Brooklyn,3198.43,92858.07,208,224,23.97,17
11220,5/28/20,1481,NA,NA,Sunset Park,Brooklyn,1504.32,98450,153,155.41,31.74,6
11221,5/28/20,1248,NA,NA,Williamsburg - Bushwick,Brooklyn,1528.06,81672.44,123,150.6,28.56,6
11222,5/28/20,432,NA,NA,Greenpoint,Brooklyn,1188.47,36349.16,28,77.03,18.65,2
11223,5/28/20,1669,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2087.37,79957.11,136,170.09,30.6,5
11224,5/28/20,1117,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2510.83,44487.34,195,438.33,31.93,8
11225,5/28/20,1126,NA,NA,East Flatbush - Flatbush,Brooklyn,1951.08,57711.49,126,218.33,31.51,6
11226,5/28/20,2186,NA,NA,East Flatbush - Flatbush,Brooklyn,2206.71,99061.32,253,255.4,32.84,19
11228,5/28/20,636,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1438.42,44215.08,75,169.63,27.89,1
11229,5/28/20,1678,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,1976.23,84909.16,132,155.46,19.59,48
11230,5/28/20,2275,NA,NA,Borough Park,Brooklyn,2551.43,89165.77,202,226.54,28.42,7
11231,5/28/20,418,NA,NA,Downtown - Heights - Slope,Brooklyn,1129.89,36994.7,33,89.2,22.45,6
11232,5/28/20,514,NA,NA,Sunset Park,Brooklyn,1818.11,28271.09,39,137.95,33.64,3
11233,5/28/20,1219,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1689.64,72145.54,125,173.26,31.61,2
11234,5/28/20,2194,NA,NA,Canarsie - Flatlands,Brooklyn,2302.09,95304.8,173,181.52,32.49,6
11235,5/28/20,1980,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2489.31,79540.14,267,335.68,31.02,5
11236,5/28/20,2638,NA,NA,Canarsie - Flatlands,Brooklyn,2723.88,96846.99,271,279.82,35.5,16
11237,5/28/20,927,NA,NA,Williamsburg - Bushwick,Brooklyn,1828.56,50695.72,104,205.15,31.71,10
11238,5/28/20,749,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1386.63,54015.79,92,170.32,25.19,1
11239,5/28/20,496,NA,NA,Canarsie - Flatlands,Brooklyn,3995.69,12413.37,77,620.3,33.04,3
11354,5/28/20,1141,NA,NA,Flushing - Clearview,Queens,2055.18,55518.32,253,455.71,32.63,4
11355,5/28/20,1239,NA,NA,Flushing - Clearview,Queens,1548.48,80013.97,144,179.97,34.7,4
11356,5/28/20,542,NA,NA,Flushing - Clearview,Queens,2323.91,23322.74,40,171.51,32.69,2
11357,5/28/20,791,NA,NA,Flushing - Clearview,Queens,1978.71,39975.56,79,197.62,28.75,5
11358,5/28/20,555,NA,NA,Flushing - Clearview,Queens,1561.55,35541.5,34,95.66,27.02,4
11360,5/28/20,305,NA,NA,Flushing - Clearview,Queens,1616.91,18863.17,16,84.82,22.89,1
11361,5/28/20,439,NA,NA,Bayside - Little Neck,Queens,1569.43,27971.99,39,139.43,25.33,0
11362,5/28/20,303,NA,NA,Bayside - Little Neck,Queens,1708.2,17738.01,17,95.84,27.55,4
11363,5/28/20,97,NA,NA,Bayside - Little Neck,Queens,1354.93,7159.03,3,41.91,25.06,0
11364,5/28/20,455,NA,NA,Bayside - Little Neck,Queens,1316.45,34562.6,25,72.33,25.24,1
11365,5/28/20,813,NA,NA,Fresh Meadows,Queens,1845.6,44050.79,54,122.59,29.51,5
11366,5/28/20,383,NA,NA,Fresh Meadows,Queens,2779.92,13777.39,22,159.68,34.11,3
11367,5/28/20,1007,NA,NA,Fresh Meadows,Queens,2395.38,42039.24,54,128.45,30.95,1
11368,5/28/20,4373,NA,NA,West Queens,Queens,3918.67,111594.1,387,346.79,41.73,24
11369,5/28/20,1541,NA,NA,West Queens,Queens,4226.29,36462.23,156,427.84,40.85,9
11370,5/28/20,1296,NA,NA,West Queens,Queens,3956.21,32758.65,49,149.58,38.34,5
11372,5/28/20,2438,NA,NA,West Queens,Queens,3896.88,62562.88,227,362.83,39.7,11
11373,5/28/20,3155,NA,NA,West Queens,Queens,3397.01,92875.81,278,299.32,37.63,13
11374,5/28/20,1054,NA,NA,Ridgewood - Forest Hills,Queens,2506.68,42047.63,84,199.77,30.33,3
11375,5/28/20,1479,NA,NA,Ridgewood - Forest Hills,Queens,2096.3,70552.99,173,245.21,29.77,4
11377,5/28/20,2145,NA,NA,West Queens,Queens,2480.67,86468.55,169,195.45,32.16,11
11378,5/28/20,712,NA,NA,West Queens,Queens,2058.19,34593.45,63,182.12,28.79,2
11379,5/28/20,785,NA,NA,Ridgewood - Forest Hills,Queens,2168.77,36195.55,78,215.5,29.77,1
11385,5/28/20,2093,NA,NA,Ridgewood - Forest Hills,Queens,2033.42,102929.91,115,111.73,32.55,16
11411,5/28/20,674,NA,NA,Southeast Queens,Queens,3288.73,20494.26,36,175.66,37.37,3
11412,5/28/20,1207,NA,NA,Jamaica,Queens,3067.58,39346.92,74,188.07,36.13,2
11413,5/28/20,1279,NA,NA,Southeast Queens,Queens,2930.26,43647.97,64,146.63,36.66,2
11414,5/28/20,791,NA,NA,Southwest Queens,Queens,2798.46,28265.56,52,183.97,36.62,1
11415,5/28/20,523,NA,NA,Southwest Queens,Queens,2719.11,19234.25,41,213.16,31.49,3
11416,5/28/20,686,NA,NA,Southwest Queens,Queens,2577.55,26614.42,49,184.11,37.22,0
11417,5/28/20,872,NA,NA,Southwest Queens,Queens,2788.56,31270.63,35,111.93,33.8,8
11418,5/28/20,1059,NA,NA,Southwest Queens,Queens,2779.15,38105.16,90,236.19,35.26,6
11419,5/28/20,1152,NA,NA,Southwest Queens,Queens,2265.54,50848.81,84,165.2,35.08,11
11420,5/28/20,1331,NA,NA,Southwest Queens,Queens,2749.11,48415.71,94,194.15,35.93,4
11421,5/28/20,1161,NA,NA,Southwest Queens,Queens,2750.57,42209.49,93,220.33,35.74,1
11422,5/28/20,953,NA,NA,Southeast Queens,Queens,2826.08,33721.62,41,121.58,34.79,6
11423,5/28/20,1048,NA,NA,Jamaica,Queens,3270.79,32041.14,89,277.77,36.07,3
11426,5/28/20,490,NA,NA,Southeast Queens,Queens,2406.29,20363.28,28,137.5,34.29,1
11427,5/28/20,765,NA,NA,Southeast Queens,Queens,3295.66,23212.38,44,189.55,33.93,0
11428,5/28/20,658,NA,NA,Southeast Queens,Queens,3404.48,19327.45,39,201.79,39.17,3
11429,5/28/20,913,NA,NA,Southeast Queens,Queens,3256.49,28036.33,61,217.57,36.51,2
11432,5/28/20,1749,NA,NA,Jamaica,Queens,2767.61,63195.4,222,351.29,36.85,6
11433,5/28/20,913,NA,NA,Jamaica,Queens,2533.59,36035.76,70,194.25,35.04,4
11434,5/28/20,2013,NA,NA,Jamaica,Queens,2980.63,67536.11,149,220.62,33.98,6
11435,5/28/20,1592,NA,NA,Jamaica,Queens,2760.83,57663.84,134,232.38,32.49,6
11436,5/28/20,509,NA,NA,Jamaica,Queens,2446.24,20807.42,37,177.82,33.75,2
11691,5/28/20,2234,NA,NA,Rockaway,Queens,3449.71,64759.02,293,452.45,35.82,11
11692,5/28/20,581,NA,NA,Rockaway,Queens,2887.64,20120.24,81,402.58,33.45,4
11693,5/28/20,321,NA,NA,Rockaway,Queens,2592.62,12381.27,25,201.92,33.93,0
11694,5/28/20,694,NA,NA,Rockaway,Queens,3409.35,20355.78,75,368.45,31.19,3
11697,5/28/20,106,NA,NA,Rockaway,Queens,2997.15,3536.69,3,84.83,12.2,2
10001,5/29/20,354,NA,NA,Chelsea - Clinton,Manhattan,1502.35,23563.03,21,89.12,18.75,0
10002,5/29/20,1018,NA,NA,Union Square - Lower East Side,Manhattan,1326.29,76755.41,143,186.31,26.22,1
10003,5/29/20,445,NA,NA,Union Square - Lower East Side,Manhattan,827.11,53801.62,31,57.62,15.72,3
10004,5/29/20,31,NA,NA,Lower Manhattan,Manhattan,849.17,3650.61,1,27.39,16.49,0
10005,5/29/20,60,NA,NA,Lower Manhattan,Manhattan,714.62,8396.11,2,23.82,13.61,0
10006,5/29/20,24,NA,NA,Lower Manhattan,Manhattan,694.09,3457.77,0,0,12.63,0
10007,5/29/20,52,NA,NA,Lower Manhattan,Manhattan,630.32,8249.73,3,36.36,11.37,3
10009,5/29/20,681,NA,NA,Union Square - Lower East Side,Manhattan,1159.19,58747.99,65,110.64,19.25,5
10010,5/29/20,258,NA,NA,Gramercy Park - Murray Hill,Manhattan,796.99,32371.86,20,61.78,12.34,1
10011,5/29/20,513,NA,NA,Chelsea - Clinton,Manhattan,1036.35,49500.52,35,70.71,17.81,1
10012,5/29/20,158,NA,NA,Greenwich Village - Soho,Manhattan,658.85,23981.2,7,29.19,14.88,0
10013,5/29/20,256,NA,NA,Greenwich Village - Soho,Manhattan,881.81,29031.09,19,65.45,17.17,1
10014,5/29/20,291,NA,NA,Greenwich Village - Soho,Manhattan,937.4,31043.16,24,77.31,16.41,0
10016,5/29/20,670,NA,NA,Gramercy Park - Murray Hill,Manhattan,1275.6,52524.35,48,91.39,16.35,10
10017,5/29/20,136,NA,NA,Gramercy Park - Murray Hill,Manhattan,843.29,16127.22,5,31,13.7,0
10018,5/29/20,202,NA,NA,Chelsea - Clinton,Manhattan,2119.3,9531.44,3,31.47,19.96,2
10019,5/29/20,584,NA,NA,Chelsea - Clinton,Manhattan,1437.31,40631.45,43,105.83,19.11,1
10021,5/29/20,547,NA,NA,Upper East Side,Manhattan,1238.24,44175.61,61,138.09,16.25,2
10022,5/29/20,330,NA,NA,Gramercy Park - Murray Hill,Manhattan,1087.86,30334.8,26,85.71,15.23,1
10023,5/29/20,551,NA,NA,Upper West Side,Manhattan,914.15,60274.81,52,86.27,15.24,3
10024,5/29/20,668,NA,NA,Upper West Side,Manhattan,1165.03,57337.68,67,116.85,18.13,9
10025,5/29/20,1264,NA,NA,Upper West Side,Manhattan,1368.95,92333.47,153,165.7,20.82,5
10026,5/29/20,627,NA,NA,Central Harlem - Morningside Height,Manhattan,1606.95,39018.03,37,94.83,24.37,0
10027,5/29/20,997,NA,NA,Central Harlem - Morningside Height,Manhattan,1566.85,63631.04,98,154.01,25.96,3
10028,5/29/20,458,NA,NA,Upper East Side,Manhattan,931.75,49155.08,29,59,16.17,2
10029,5/29/20,1771,NA,NA,East Harlem,Manhattan,2246.28,78841.52,191,242.26,29.57,9
10030,5/29/20,486,NA,NA,Central Harlem - Morningside Height,Manhattan,1657.46,29321.91,47,160.29,26.44,1
10031,5/29/20,1271,NA,NA,Washington Heights - Inwood,Manhattan,2098.85,60556.93,117,193.21,29.15,3
10032,5/29/20,1465,NA,NA,Washington Heights - Inwood,Manhattan,2382.4,61492.57,155,252.06,29.17,3
10033,5/29/20,1304,NA,NA,Washington Heights - Inwood,Manhattan,2202.31,59210.43,112,189.16,28.91,3
10034,5/29/20,692,NA,NA,Washington Heights - Inwood,Manhattan,1606.55,43073.65,68,157.87,24.92,3
10035,5/29/20,926,NA,NA,East Harlem,Manhattan,2689.78,34426.65,110,319.52,29.11,3
10036,5/29/20,406,NA,NA,Chelsea - Clinton,Manhattan,1548.95,26211.25,35,133.53,19.9,0
10037,5/29/20,531,NA,NA,Central Harlem - Morningside Height,Manhattan,2571.48,20649.62,65,314.78,23.51,3
10038,5/29/20,244,NA,NA,Lower Manhattan,Manhattan,1106.68,22047.96,27,122.46,20.89,0
10039,5/29/20,504,NA,NA,Central Harlem - Morningside Height,Manhattan,1904.94,26457.52,55,207.88,27,2
10040,5/29/20,1081,NA,NA,Washington Heights - Inwood,Manhattan,2412.5,44808.28,106,236.56,29.97,2
10044,5/29/20,232,NA,NA,Upper East Side,Manhattan,1982.86,11700.29,33,282.04,27.36,1
10065,5/29/20,324,NA,NA,Upper East Side,Manhattan,1114.88,29061.49,25,86.02,14.53,0
10069,5/29/20,54,NA,NA,Upper West Side,Manhattan,851.99,6338.13,2,31.56,15.43,0
10075,5/29/20,417,NA,NA,Upper East Side,Manhattan,1764.4,23634.14,45,190.4,20.09,1
10128,5/29/20,621,NA,NA,Upper East Side,Manhattan,1012.19,61351.93,35,57.05,15.84,2
10280,5/29/20,50,NA,NA,Lower Manhattan,Manhattan,519.82,9618.7,0,0,13.4,0
10282,5/29/20,70,NA,NA,Lower Manhattan,Manhattan,1269.16,5515.44,15,271.96,23.65,0
10301,5/29/20,1153,NA,NA,Stapleton - St. George,Staten Island,2910.62,39613.55,99,249.91,29.75,1
10302,5/29/20,626,NA,NA,Port Richmond,Staten Island,3334.4,18773.99,30,159.8,35.72,3
10303,5/29/20,846,NA,NA,Port Richmond,Staten Island,3225.11,26231.66,41,156.3,32.87,2
10304,5/29/20,1364,NA,NA,Stapleton - St. George,Staten Island,3213.29,42448.71,160,376.93,31.58,11
10305,5/29/20,1217,NA,NA,Stapleton - St. George,Staten Island,2859.43,42560.99,74,173.87,29.77,5
10306,5/29/20,1421,NA,NA,South Beach - Tottenville,Staten Island,2646.89,53685.66,74,137.84,26.9,0
10307,5/29/20,371,NA,NA,South Beach - Tottenville,Staten Island,2438.45,15214.56,14,92.02,28.8,1
10308,5/29/20,620,NA,NA,South Beach - Tottenville,Staten Island,2092.1,29635.33,25,84.36,25.94,1
10309,5/29/20,826,NA,NA,South Beach - Tottenville,Staten Island,2502.65,33004.98,30,90.9,27.22,2
10310,5/29/20,712,NA,NA,Port Richmond,Staten Island,2982.7,23870.96,32,134.05,28.54,3
10312,5/29/20,1474,NA,NA,South Beach - Tottenville,Staten Island,2444.27,60304.33,57,94.52,27.7,2
10314,5/29/20,2592,NA,NA,Willowbrook,Staten Island,2853.55,90834.29,175,192.66,30.21,7
10451,5/29/20,1576,NA,NA,High Bridge - Morrisania,Bronx,3302.68,47718.77,145,303.86,33.19,7
10452,5/29/20,2320,NA,NA,High Bridge - Morrisania,Bronx,3011.62,77035.04,154,199.91,33.24,12
10453,5/29/20,2309,NA,NA,Crotona - Tremont,Bronx,2844.16,81184.04,156,192.16,34.64,11
10454,5/29/20,1114,NA,NA,Hunts Point - Mott Haven,Bronx,2914.44,38223.41,100,261.62,30.87,2
10455,5/29/20,1244,NA,NA,Hunts Point - Mott Haven,Bronx,2949.66,42174.38,96,227.63,33.87,3
10456,5/29/20,2420,NA,NA,High Bridge - Morrisania,Bronx,2589.84,93441.91,264,282.53,31.62,9
10457,5/29/20,2039,NA,NA,Crotona - Tremont,Bronx,2730.13,74685.06,170,227.62,31.59,10
10458,5/29/20,1986,NA,NA,Fordham - Bronx Park,Bronx,2369.71,83807.74,112,133.64,32.52,7
10459,5/29/20,1452,NA,NA,Hunts Point - Mott Haven,Bronx,3002.82,48354.56,153,316.41,35.71,6
10460,5/29/20,1604,NA,NA,Crotona - Tremont,Bronx,2670.07,60073.25,112,186.44,34.07,5
10461,5/29/20,1852,NA,NA,Pelham - Throgs Neck,Bronx,3742.96,49479.56,135,272.84,31.71,6
10462,5/29/20,2222,NA,NA,Pelham - Throgs Neck,Bronx,2873.31,77332.41,161,208.19,31.26,6
10463,5/29/20,1904,NA,NA,Kingsbridge - Riverdale,Bronx,2670.88,71287.33,186,260.92,28.48,9
10464,5/29/20,117,NA,NA,Pelham - Throgs Neck,Bronx,2687.7,4353.16,7,160.8,23.98,0
10465,5/29/20,1461,NA,NA,Pelham - Throgs Neck,Bronx,3395.27,43030.43,72,167.32,28.84,3
10466,5/29/20,2340,NA,NA,Northeast Bronx,Bronx,3242.5,72166.65,157,217.55,34.94,12
10467,5/29/20,3266,NA,NA,Fordham - Bronx Park,Bronx,3240.59,100784.05,289,286.75,35.09,11
10468,5/29/20,2668,NA,NA,Fordham - Bronx Park,Bronx,3479.34,76681.12,189,246.48,34.2,10
10469,5/29/20,2930,NA,NA,Northeast Bronx,Bronx,4097.43,71508.25,319,446.1,34.97,20
10470,5/29/20,441,NA,NA,Northeast Bronx,Bronx,3126.83,14103.75,14,99.26,27.61,2
10471,5/29/20,775,NA,NA,Kingsbridge - Riverdale,Bronx,3647.53,21247.28,66,310.63,23.6,1
10472,5/29/20,1908,NA,NA,Pelham - Throgs Neck,Bronx,2809.44,67913.94,168,247.37,37.19,12
10473,5/29/20,1881,NA,NA,Pelham - Throgs Neck,Bronx,3037.53,61925.28,119,192.17,33.39,9
10474,5/29/20,318,NA,NA,Hunts Point - Mott Haven,Bronx,2556.67,12438.07,19,152.76,34.96,2
10475,5/29/20,1670,NA,NA,Northeast Bronx,Bronx,3817.74,43743.21,161,368.06,32.42,3
11004,5/29/20,568,NA,NA,Southeast Queens,Queens,3027.95,18758.55,57,303.86,24.55,0
11101,5/29/20,612,NA,NA,Long Island City - Astoria,Queens,1738.43,35204.11,36,102.26,22.34,1
11102,5/29/20,592,NA,NA,Long Island City - Astoria,Queens,1814.12,32632.92,73,223.7,25.36,0
11103,5/29/20,556,NA,NA,Long Island City - Astoria,Queens,1519.72,36585.65,47,128.47,23.96,3
11104,5/29/20,487,NA,NA,Long Island City - Astoria,Queens,1965.64,24775.7,34,137.23,27.47,1
11105,5/29/20,480,NA,NA,Long Island City - Astoria,Queens,1337.24,35894.88,41,114.22,20.76,3
11106,5/29/20,629,NA,NA,Long Island City - Astoria,Queens,1626.82,38664.4,42,108.63,25.06,1
11109,5/29/20,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,12.81,0
11201,5/29/20,672,NA,NA,Downtown - Heights - Slope,Brooklyn,1103.3,60908.15,81,132.99,16.19,3
11203,5/29/20,2005,NA,NA,East Flatbush - Flatbush,Brooklyn,2731.89,73392.42,233,317.47,33.42,16
11204,5/29/20,1992,NA,NA,Borough Park,Brooklyn,2511.27,79322.45,135,170.19,26.38,8
11205,5/29/20,709,NA,NA,Downtown - Heights - Slope,Brooklyn,1610.88,44013.21,46,104.51,23.81,5
11206,5/29/20,1572,NA,NA,Williamsburg - Bushwick,Brooklyn,1838.67,85496.61,149,174.28,26.85,5
11207,5/29/20,2013,NA,NA,East New York,Brooklyn,2257.82,89156.75,196,219.84,31.33,9
11208,5/29/20,2322,NA,NA,East New York,Brooklyn,2428.67,95607.69,214,223.83,34.31,18
11209,5/29/20,1095,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1632.35,67081.12,106,158.02,24.57,3
11210,5/29/20,1641,NA,NA,East Flatbush - Flatbush,Brooklyn,2445.99,67089.29,127,189.3,31.65,8
11211,5/29/20,2037,NA,NA,Greenpoint,Brooklyn,2045.29,99594.67,120,120.49,23.68,3
11212,5/29/20,1809,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2272.9,79589.99,213,267.62,30.4,2
11213,5/29/20,1356,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2104.74,64425.94,130,201.78,30.85,10
11214,5/29/20,1492,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1598.57,93333.46,169,181.07,28.56,6
11215,5/29/20,606,NA,NA,Downtown - Heights - Slope,Brooklyn,866.55,69932.3,42,60.06,18.86,3
11216,5/29/20,710,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1278.41,55537.72,65,117.04,23.93,2
11217,5/29/20,612,NA,NA,Downtown - Heights - Slope,Brooklyn,1289.05,47476.67,75,157.97,25.73,1
11218,5/29/20,1660,NA,NA,Borough Park,Brooklyn,2189.79,75806.47,125,164.89,28.34,5
11219,5/29/20,2984,NA,NA,Borough Park,Brooklyn,3213.51,92858.07,208,224,23.71,14
11220,5/29/20,1494,NA,NA,Sunset Park,Brooklyn,1517.52,98450,153,155.41,31.36,13
11221,5/29/20,1251,NA,NA,Williamsburg - Bushwick,Brooklyn,1531.73,81672.44,123,150.6,28.1,3
11222,5/29/20,432,NA,NA,Greenpoint,Brooklyn,1188.47,36349.16,28,77.03,18.43,0
11223,5/29/20,1672,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2091.12,79957.11,136,170.09,29.97,3
11224,5/29/20,1118,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2513.07,44487.34,195,438.33,31.29,1
11225,5/29/20,1129,NA,NA,East Flatbush - Flatbush,Brooklyn,1956.28,57711.49,126,218.33,30.88,3
11226,5/29/20,2197,NA,NA,East Flatbush - Flatbush,Brooklyn,2217.82,99061.32,253,255.4,32.18,11
11228,5/29/20,641,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1449.73,44215.08,75,169.63,27.54,5
11229,5/29/20,1735,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2043.36,84909.16,132,155.46,17.41,57
11230,5/29/20,2288,NA,NA,Borough Park,Brooklyn,2566.01,89165.77,203,227.67,28.12,13
11231,5/29/20,419,NA,NA,Downtown - Heights - Slope,Brooklyn,1132.59,36994.7,33,89.2,22.23,1
11232,5/29/20,515,NA,NA,Sunset Park,Brooklyn,1821.65,28271.09,40,141.49,33.29,1
11233,5/29/20,1223,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1695.18,72145.54,125,173.26,31.1,4
11234,5/29/20,2202,NA,NA,Canarsie - Flatlands,Brooklyn,2310.48,95304.8,173,181.52,32.01,8
11235,5/29/20,1987,NA,NA,Coney Island - Sheepshead Bay,Brooklyn,2498.11,79540.14,268,336.94,30.58,7
11236,5/29/20,2651,NA,NA,Canarsie - Flatlands,Brooklyn,2737.31,96846.99,273,281.89,34.87,13
11237,5/29/20,932,NA,NA,Williamsburg - Bushwick,Brooklyn,1838.42,50695.72,104,205.15,31.4,5
11238,5/29/20,751,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,1390.33,54015.79,94,174.02,24.71,2
11239,5/29/20,498,NA,NA,Canarsie - Flatlands,Brooklyn,4011.8,12413.37,77,620.3,32.55,2
11354,5/29/20,1146,NA,NA,Flushing - Clearview,Queens,2064.18,55518.32,254,457.51,32.29,5
11355,5/29/20,1239,NA,NA,Flushing - Clearview,Queens,1548.48,80013.97,145,181.22,34.08,0
11356,5/29/20,542,NA,NA,Flushing - Clearview,Queens,2323.91,23322.74,40,171.51,32.2,0
11357,5/29/20,797,NA,NA,Flushing - Clearview,Queens,1993.72,39975.56,79,197.62,28.44,6
11358,5/29/20,556,NA,NA,Flushing - Clearview,Queens,1564.37,35541.5,35,98.48,26.79,1
11360,5/29/20,308,NA,NA,Flushing - Clearview,Queens,1632.81,18863.17,16,84.82,22.72,3
11361,5/29/20,440,NA,NA,Bayside - Little Neck,Queens,1573,27971.99,39,139.43,25.11,1
11362,5/29/20,303,NA,NA,Bayside - Little Neck,Queens,1708.2,17738.01,17,95.84,27.32,0
11363,5/29/20,97,NA,NA,Bayside - Little Neck,Queens,1354.93,7159.03,3,41.91,24.25,0
11364,5/29/20,455,NA,NA,Bayside - Little Neck,Queens,1316.45,34562.6,25,72.33,24.84,0
11365,5/29/20,817,NA,NA,Fresh Meadows,Queens,1854.68,44050.79,56,127.13,29.34,4
11366,5/29/20,384,NA,NA,Fresh Meadows,Queens,2787.18,13777.39,22,159.68,33.89,1
11367,5/29/20,1009,NA,NA,Fresh Meadows,Queens,2400.14,42039.24,54,128.45,30.38,2
11368,5/29/20,4397,NA,NA,West Queens,Queens,3940.17,111594.1,388,347.69,41.31,24
11369,5/29/20,1551,NA,NA,West Queens,Queens,4253.72,36462.23,158,433.33,40.2,10
11370,5/29/20,1300,NA,NA,West Queens,Queens,3968.42,32758.65,49,149.58,37.84,4
11372,5/29/20,2446,NA,NA,West Queens,Queens,3909.67,62562.88,229,366.03,39.13,8
11373,5/29/20,3162,NA,NA,West Queens,Queens,3404.55,92875.81,279,300.4,36.97,7
11374,5/29/20,1055,NA,NA,Ridgewood - Forest Hills,Queens,2509.06,42047.63,84,199.77,29.96,1
11375,5/29/20,1480,NA,NA,Ridgewood - Forest Hills,Queens,2097.71,70552.99,174,246.62,29.4,1
11377,5/29/20,2149,NA,NA,West Queens,Queens,2485.3,86468.55,169,195.45,31.5,4
11378,5/29/20,714,NA,NA,West Queens,Queens,2063.97,34593.45,64,185.01,28.21,2
11379,5/29/20,786,NA,NA,Ridgewood - Forest Hills,Queens,2171.54,36195.55,79,218.26,29.32,1
11385,5/29/20,2099,NA,NA,Ridgewood - Forest Hills,Queens,2039.25,102929.91,116,112.7,32.26,6
11411,5/29/20,674,NA,NA,Southeast Queens,Queens,3288.73,20494.26,36,175.66,36.58,0
11412,5/29/20,1212,NA,NA,Jamaica,Queens,3080.29,39346.92,74,188.07,35.37,5
11413,5/29/20,1284,NA,NA,Southeast Queens,Queens,2941.72,43647.97,65,148.92,36.03,5
11414,5/29/20,793,NA,NA,Southwest Queens,Queens,2805.53,28265.56,52,183.97,36.04,2
11415,5/29/20,525,NA,NA,Southwest Queens,Queens,2729.51,19234.25,41,213.16,31.15,2
11416,5/29/20,692,NA,NA,Southwest Queens,Queens,2600.09,26614.42,49,184.11,36.23,6
