modified_zcta,month,date,positive,total,zcta_cum_perc_pos,neighborhood_name,borough_group,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,newcases_day
10018,May,9,194,598,32.44,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,2
10018,May,10,196,610,32.13,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,0
10018,May,11,196,622,31.51,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,0
10018,May,12,196,626,31.31,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,2
10018,May,13,198,638,31.03,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,0
10018,May,14,198,661,29.95,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,1
10018,May,15,199,679,29.31,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,0
10018,May,16,199,695,28.63,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,0
10018,May,17,199,705,28.23,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,1
10019,May,1,509,1430,35.59,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,7
10019,May,2,516,1464,35.25,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,4
10019,May,3,520,1496,34.76,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,3
10019,May,4,523,1530,34.18,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,4
10019,May,5,527,1562,33.74,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,2
10019,May,6,529,1592,33.23,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,3
10019,May,7,532,1637,32.5,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,0
10019,May,8,532,1655,32.15,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,4
10019,May,9,536,1734,30.91,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,5
10019,May,10,541,1792,30.19,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,2
10019,May,11,543,1811,29.98,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,4
10019,May,12,547,1832,29.86,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,3
10019,May,13,550,1890,29.1,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,0
10019,May,14,550,1948,28.23,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,2
10019,May,15,552,2009,27.48,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,4
10019,May,16,556,2093,26.56,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,2
10019,May,17,558,2157,25.87,Hell's Kitchen/Midtown Manhattan,Manhattan,NA,NA,NA,NA,NA,0
10021,May,1,489,1553,31.49,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,3
10021,May,2,492,1607,30.62,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,2
10021,May,3,494,1651,29.92,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,0
10021,May,4,494,1675,29.49,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,1
10021,May,5,495,1708,28.98,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,1
10021,May,6,496,1758,28.21,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,2
10021,May,7,498,1815,27.44,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,3
10021,May,8,501,1848,27.11,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,4
10021,May,9,505,1937,26.07,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,6
10021,May,10,511,1988,25.7,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,1
10021,May,11,512,2036,25.15,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,1
10021,May,12,513,2067,24.82,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,-1
10021,May,13,512,2112,24.24,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,3
10021,May,14,515,2202,23.39,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,6
10021,May,15,521,2293,22.72,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,3
10021,May,16,524,2377,22.04,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,1
10021,May,17,525,2423,21.67,Lenox Hill/Upper East Side,Manhattan,NA,NA,NA,NA,NA,1
10022,May,1,290,975,29.74,East Midtown,Manhattan,NA,NA,NA,NA,NA,0
10022,May,2,290,1008,28.77,East Midtown,Manhattan,NA,NA,NA,NA,NA,3
10022,May,3,293,1027,28.53,East Midtown,Manhattan,NA,NA,NA,NA,NA,2
10022,May,4,295,1050,28.1,East Midtown,Manhattan,NA,NA,NA,NA,NA,4
10022,May,5,299,1082,27.63,East Midtown,Manhattan,NA,NA,NA,NA,NA,4
10022,May,6,303,1110,27.3,East Midtown,Manhattan,NA,NA,NA,NA,NA,2
10022,May,7,305,1142,26.71,East Midtown,Manhattan,NA,NA,NA,NA,NA,1
10022,May,8,306,1155,26.49,East Midtown,Manhattan,NA,NA,NA,NA,NA,2
10022,May,9,308,1214,25.37,East Midtown,Manhattan,NA,NA,NA,NA,NA,4
10022,May,10,312,1251,24.94,East Midtown,Manhattan,NA,NA,NA,NA,NA,0
10022,May,11,312,1266,24.64,East Midtown,Manhattan,NA,NA,NA,NA,NA,0
10022,May,12,312,1278,24.41,East Midtown,Manhattan,NA,NA,NA,NA,NA,3
10022,May,13,315,1318,23.9,East Midtown,Manhattan,NA,NA,NA,NA,NA,5
10022,May,14,320,1365,23.44,East Midtown,Manhattan,NA,NA,NA,NA,NA,3
10022,May,15,323,1419,22.76,East Midtown,Manhattan,NA,NA,NA,NA,NA,1
10022,May,16,324,1507,21.5,East Midtown,Manhattan,NA,NA,NA,NA,NA,1
10022,May,17,325,1542,21.08,East Midtown,Manhattan,NA,NA,NA,NA,NA,0
10023,May,1,487,1566,31.1,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,5
10023,May,2,492,1608,30.6,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,2
10023,May,3,494,1646,30.01,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,2
10023,May,4,496,1676,29.59,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,0
10023,May,5,496,1708,29.04,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,4
10023,May,6,500,1765,28.33,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,6
10023,May,7,506,1821,27.79,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,0
10023,May,8,506,1862,27.18,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,2
10023,May,9,508,1942,26.16,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,2
10023,May,10,510,1987,25.67,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,0
10023,May,11,510,2032,25.1,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,2
10023,May,12,512,2062,24.83,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,2
10023,May,13,514,2131,24.12,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,1
10023,May,14,515,2221,23.19,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,6
10023,May,15,521,2315,22.51,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,1
10023,May,16,522,2402,21.73,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,1
10023,May,17,523,2482,21.07,Lincoln Square,Manhattan,NA,NA,NA,NA,NA,4
10024,May,1,557,1699,32.78,Upper West Side,Manhattan,NA,NA,NA,NA,NA,0
10024,May,2,557,1752,31.79,Upper West Side,Manhattan,NA,NA,NA,NA,NA,6
10024,May,3,563,1810,31.1,Upper West Side,Manhattan,NA,NA,NA,NA,NA,8
10024,May,4,571,1833,31.15,Upper West Side,Manhattan,NA,NA,NA,NA,NA,5
10024,May,5,576,1874,30.74,Upper West Side,Manhattan,NA,NA,NA,NA,NA,5
10024,May,6,581,1919,30.28,Upper West Side,Manhattan,NA,NA,NA,NA,NA,1
10024,May,7,582,1968,29.57,Upper West Side,Manhattan,NA,NA,NA,NA,NA,1
10024,May,8,583,1987,29.34,Upper West Side,Manhattan,NA,NA,NA,NA,NA,4
10024,May,9,587,2092,28.06,Upper West Side,Manhattan,NA,NA,NA,NA,NA,3
10024,May,10,590,2138,27.6,Upper West Side,Manhattan,NA,NA,NA,NA,NA,3
10024,May,11,593,2179,27.21,Upper West Side,Manhattan,NA,NA,NA,NA,NA,3
10024,May,12,596,2217,26.88,Upper West Side,Manhattan,NA,NA,NA,NA,NA,2
10024,May,13,598,2258,26.48,Upper West Side,Manhattan,NA,NA,NA,NA,NA,2
10024,May,14,600,2344,25.6,Upper West Side,Manhattan,NA,NA,NA,NA,NA,5
10024,May,15,605,2435,24.85,Upper West Side,Manhattan,NA,NA,NA,NA,NA,5
10024,May,16,610,2522,24.19,Upper West Side,Manhattan,NA,NA,NA,NA,NA,1
10024,May,17,611,2585,23.64,Upper West Side,Manhattan,NA,NA,NA,NA,NA,4
10025,May,1,1065,2891,36.84,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,12
10025,May,2,1077,2977,36.18,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,5
10025,May,3,1082,3056,35.41,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,14
10025,May,4,1096,3116,35.17,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,5
10025,May,5,1101,3191,34.5,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,3
10025,May,6,1104,3266,33.8,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,7
10025,May,7,1111,3371,32.96,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,3
10025,May,8,1114,3413,32.64,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,8
10025,May,9,1122,3554,31.57,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,8
10025,May,10,1130,3658,30.89,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,8
10025,May,11,1138,3728,30.53,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,3
10025,May,12,1141,3770,30.27,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,4
10025,May,13,1145,3856,29.69,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,4
10025,May,14,1149,3985,28.83,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,2
10025,May,15,1151,4120,27.94,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,9
10025,May,16,1160,4258,27.24,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,2
10025,May,17,1162,4340,26.77,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,NA,NA,NA,NA,NA,7
10026,May,1,540,1330,40.6,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,13
10026,May,2,553,1389,39.81,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,2
10026,May,3,555,1418,39.14,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,6
10026,May,4,561,1455,38.56,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,3
10026,May,5,564,1482,38.06,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,6
10026,May,6,570,1515,37.62,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,8
10026,May,7,578,1563,36.98,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,3
10026,May,8,581,1578,36.82,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,5
10026,May,9,586,1646,35.6,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,4
10026,May,10,590,1693,34.85,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,5
10026,May,11,595,1722,34.55,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,0
10026,May,12,595,1736,34.27,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,2
10026,May,13,597,1776,33.61,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,0
10026,May,14,597,1836,32.52,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,4
10026,May,15,601,1916,31.37,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,6
10026,May,16,607,1966,30.87,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,2
10026,May,17,609,2012,30.27,Central Harlem (South),Manhattan,NA,NA,NA,NA,NA,2
10027,May,1,805,1872,43,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,21
10027,May,2,826,1988,41.55,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,10
10027,May,3,836,2048,40.82,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,11
10027,May,4,847,2110,40.14,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,7
10027,May,5,854,2149,39.74,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,9
10027,May,6,863,2230,38.7,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,15
10027,May,7,878,2305,38.09,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,4
10027,May,8,882,2333,37.81,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,6
10027,May,9,888,2448,36.27,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,10
10027,May,10,898,2523,35.59,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,6
10027,May,11,904,2602,34.74,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,8
10027,May,12,912,2621,34.8,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,6
10027,May,13,918,2666,34.43,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,6
10027,May,14,924,2748,33.62,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,15
10027,May,15,939,2861,32.82,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,7
10027,May,16,946,2965,31.91,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,5
10027,May,17,951,3045,31.23,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,8
10028,May,1,423,1358,31.15,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,1
10028,May,2,424,1381,30.7,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,2
10028,May,3,426,1415,30.11,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,1
10028,May,4,427,1452,29.41,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,2
10028,May,5,429,1488,28.83,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,5
10028,May,6,434,1527,28.42,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,2
10028,May,7,436,1577,27.65,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,1
10028,May,8,437,1593,27.43,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,1
10028,May,9,438,1660,26.39,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,1
10028,May,10,439,1697,25.87,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,1
10028,May,11,440,1735,25.36,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,2
10028,May,12,442,1766,25.03,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,1
10028,May,13,443,1821,24.33,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,2
10028,May,14,445,1885,23.61,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,2
10028,May,15,447,1974,22.64,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,0
10028,May,16,447,2039,21.92,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,1
10028,May,17,448,2081,21.53,Upper East Side/Yorkville,Manhattan,NA,NA,NA,NA,NA,0
10029,May,1,1492,3242,46.02,East Harlem,Manhattan,NA,NA,NA,NA,NA,14
10029,May,2,1506,3326,45.28,East Harlem,Manhattan,NA,NA,NA,NA,NA,18
10029,May,3,1524,3417,44.6,East Harlem,Manhattan,NA,NA,NA,NA,NA,24
10029,May,4,1548,3494,44.3,East Harlem,Manhattan,NA,NA,NA,NA,NA,11
10029,May,5,1559,3562,43.77,East Harlem,Manhattan,NA,NA,NA,NA,NA,17
10029,May,6,1576,3647,43.21,East Harlem,Manhattan,NA,NA,NA,NA,NA,15
10029,May,7,1591,3726,42.7,East Harlem,Manhattan,NA,NA,NA,NA,NA,4
10029,May,8,1595,3766,42.35,East Harlem,Manhattan,NA,NA,NA,NA,NA,18
10029,May,9,1613,3910,41.25,East Harlem,Manhattan,NA,NA,NA,NA,NA,9
10029,May,10,1622,3985,40.7,East Harlem,Manhattan,NA,NA,NA,NA,NA,8
10029,May,11,1630,4067,40.08,East Harlem,Manhattan,NA,NA,NA,NA,NA,6
10029,May,12,1636,4097,39.93,East Harlem,Manhattan,NA,NA,NA,NA,NA,5
10029,May,13,1641,4160,39.45,East Harlem,Manhattan,NA,NA,NA,NA,NA,13
10029,May,14,1654,4281,38.64,East Harlem,Manhattan,NA,NA,NA,NA,NA,9
10029,May,15,1663,4397,37.82,East Harlem,Manhattan,NA,NA,NA,NA,NA,13
10029,May,16,1676,4532,36.98,East Harlem,Manhattan,NA,NA,NA,NA,NA,10
10029,May,17,1686,4622,36.48,East Harlem,Manhattan,NA,NA,NA,NA,NA,12
10030,May,1,419,937,44.72,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,-1
10030,May,2,418,966,43.27,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,5
10030,May,3,423,989,42.77,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,3
10030,May,4,426,1012,42.09,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,2
10030,May,5,428,1027,41.67,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,4
10030,May,6,432,1072,40.3,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,4
10030,May,7,436,1117,39.03,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,1
10030,May,8,437,1128,38.74,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,3
10030,May,9,440,1177,37.38,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,2
10030,May,10,442,1209,36.56,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,2
10030,May,11,444,1231,36.07,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,1
10030,May,12,445,1244,35.77,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,1
10030,May,13,446,1269,35.15,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,3
10030,May,14,449,1309,34.3,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,5
10030,May,15,454,1367,33.21,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,9
10030,May,16,463,1422,32.56,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,3
10030,May,17,466,1448,32.18,Central Harlem (North),Manhattan,NA,NA,NA,NA,NA,3
10031,May,1,1028,2008,51.2,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,12
10031,May,2,1040,2088,49.81,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,14
10031,May,3,1054,2147,49.09,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,13
10031,May,4,1067,2200,48.5,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,15
10031,May,5,1082,2279,47.48,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,8
10031,May,6,1090,2335,46.68,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,17
10031,May,7,1107,2413,45.88,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,7
10031,May,8,1114,2452,45.43,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,17
10031,May,9,1131,2608,43.37,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,10
10031,May,10,1141,2696,42.32,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,12
10031,May,11,1153,2741,42.06,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,9
10031,May,12,1162,2803,41.46,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,12
10031,May,13,1174,2897,40.52,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,2
10031,May,14,1176,2995,39.27,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,21
10031,May,15,1197,3119,38.38,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,6
10031,May,16,1203,3216,37.41,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,15
10031,May,17,1218,3327,36.61,Hamilton Heights/West Harlem,Manhattan,NA,NA,NA,NA,NA,6
10032,May,1,1185,2419,48.99,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,24
10032,May,2,1209,2516,48.05,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,10
10032,May,3,1219,2588,47.1,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,15
10032,May,4,1234,2638,46.78,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,21
10032,May,5,1255,2700,46.48,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,11
10032,May,6,1266,2771,45.69,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,22
10032,May,7,1288,2886,44.63,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,5
10032,May,8,1293,2937,44.02,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,11
10032,May,9,1304,3097,42.11,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,14
10032,May,10,1318,3198,41.21,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,3
10032,May,11,1321,3238,40.8,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,7
10032,May,12,1328,3264,40.69,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,4
10032,May,13,1332,3339,39.89,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,8
10032,May,14,1340,3440,38.95,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,22
10032,May,15,1362,3578,38.07,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,14
10032,May,16,1376,3708,37.11,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,6
10032,May,17,1382,3805,36.32,Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,5
10033,May,1,1064,2086,51.01,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,22
10033,May,2,1086,2198,49.41,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,20
10033,May,3,1106,2295,48.19,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,10
10033,May,4,1116,2344,47.61,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,14
10033,May,5,1130,2407,46.95,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,12
10033,May,6,1142,2474,46.16,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,12
10033,May,7,1154,2549,45.27,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,7
10033,May,8,1161,2591,44.81,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,10
10033,May,9,1171,2739,42.75,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,8
10033,May,10,1179,2800,42.11,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,1
10033,May,11,1180,2835,41.62,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,6
10033,May,12,1186,2868,41.35,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,7
10033,May,13,1193,2955,40.37,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,8
10033,May,14,1201,3073,39.08,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,15
10033,May,15,1216,3215,37.82,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,15
10033,May,16,1231,3339,36.87,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,9
10033,May,17,1240,3452,35.92,Washington Heights (North)/Washington Heights (South),Manhattan,NA,NA,NA,NA,NA,4
10034,May,1,569,1253,45.41,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,16
10034,May,2,585,1298,45.07,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,6
10034,May,3,591,1336,44.24,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,5
10034,May,4,596,1366,43.63,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,4
10034,May,5,600,1457,41.18,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,4
10034,May,6,604,1544,39.12,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,6
10034,May,7,610,1601,38.1,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,1
10034,May,8,611,1656,36.9,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,8
10034,May,9,619,1771,34.95,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,5
10034,May,10,624,1848,33.77,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,3
10034,May,11,627,1892,33.14,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,0
10034,May,12,627,1903,32.95,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,0
10034,May,13,627,1942,32.29,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,2
10034,May,14,629,2001,31.43,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,14
10034,May,15,643,2102,30.59,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,17
10034,May,16,660,2201,29.99,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,3
10034,May,17,663,2265,29.27,Inwood/Washington Heights (North),Manhattan,NA,NA,NA,NA,NA,4
