zipcode,day,neighborhood_name,borough_group,positive,covid_case_rate,covid_death_count,covid_death_rate,incidence_rate,newcases,pop_denominator
11232,2020-08-23,Sunset Park,Brooklyn,640,2263.8,42,148.56,3.537193590605214,1,28271
11233,2020-08-23,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1434,1987.65,136,188.51,0,0,72146
11234,2020-08-23,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2452,2572.8,195,204.61,3.147788678453386,3,95305
11235,2020-08-23,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2305,2897.91,301,378.43,3.771687201408097,3,79540
11236,2020-08-23,Canarsie,Brooklyn,2993,3090.44,299,308.73,2.0651130133096536,2,96847
11237,2020-08-23,Bushwick/East Williamsburg,Brooklyn,1129,2227.01,114,224.87,3.9450844248066907,2,50696
11238,2020-08-23,Clinton Hill/Prospect Heights,Brooklyn,900,1666.18,105,194.39,1.8513033175355451,1,54016
11239,2020-08-23,East New York,Brooklyn,571,4599.88,89,716.97,0,0,12413
11354,2020-08-23,Flushing/Murray Hill,Queens,1414,2546.91,299,538.56,3.6024352462264493,2,55518
11355,2020-08-23,Flushing/Murray Hill/Queensboro Hill,Queens,1570,1962.16,169,211.21,1.249781288274552,1,80014
11356,2020-08-23,College Point,Queens,642,2752.68,42,180.08,12.862839257385414,3,23323
11357,2020-08-23,Whitestone,Queens,916,2291.4,106,265.16,2.501500900540324,1,39976
11358,2020-08-23,Auburndale/Murray Hill,Queens,635,1786.64,43,120.99,0,0,35542
11360,2020-08-23,Bayside (North),Queens,342,1813.06,28,148.44,0,0,18863
11361,2020-08-23,Bayside (North)/Bayside (South),Queens,497,1776.78,58,207.35,0,0,27972
11362,2020-08-23,Douglaston-Little Neck,Queens,354,1995.71,36,202.95,0,0,17738
11363,2020-08-23,Douglaston-Little Neck,Queens,110,1536.52,5,69.84,0,0,7159
11364,2020-08-23,Bayside (South)/Oakland Gardens,Queens,512,1481.37,35,101.27,8.679802100512108,3,34563
11365,2020-08-23,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,949,2154.33,67,152.1,9.08038410024744,4,44051
11366,2020-08-23,Fresh Meadows/Hillcrest,Queens,419,3041.22,28,203.23,7.258474268708717,1,13777
11367,2020-08-23,Kew Gardens Hills/Pomonok,Queens,1155,2747.43,67,159.37,2.378743547658127,1,42039
11368,2020-08-23,Corona/North Corona,Queens,5073,4545.94,446,399.66,2.688316576160009,3,111594
11369,2020-08-23,Airport/East Elmhurst,Queens,1730,4744.64,180,493.66,2.742581317536065,1,36462
11370,2020-08-23,Jackson Heights/Rikers Island,Queens,1432,4371.36,64,195.37,0,0,32759
11372,2020-08-23,Jackson Heights,Queens,2809,4489.88,259,413.98,9.590332944392053,6,62563
11373,2020-08-23,Elmhurst,Queens,3514,3783.55,297,319.78,4.306817692407081,4,92876
11374,2020-08-23,Rego Park,Queens,1180,2806.34,99,235.45,4.756468797564688,2,42048
11375,2020-08-23,Forest Hills,Queens,1591,2255.04,181,256.54,4.25212251782348,3,70553
11377,2020-08-23,Woodside,Queens,2485,2873.88,195,225.52,0,0,86469
11378,2020-08-23,Maspeth,Queens,815,2355.94,74,213.91,2.890758245887896,1,34593
11379,2020-08-23,Middle Village,Queens,892,2464.39,99,273.51,8.288208641838878,3,36196
11385,2020-08-23,Glendale/Ridgewood,Queens,2427,2357.92,142,137.96,1.9430681045370641,2,102930
11411,2020-08-23,Cambria Heights,Queens,727,3547.33,50,243.97,0,0,20494
11412,2020-08-23,St. Albans,Queens,1327,3372.56,92,233.82,2.5414898213332653,1,39347
11413,2020-08-23,Laurelton/Rosedale,Queens,1414,3239.56,103,235.98,0,0,43648
11414,2020-08-23,Hamilton Beach/Howard Beach/Lindenwood,Queens,871,3081.49,63,222.89,0,0,28266
11415,2020-08-23,Kew Gardens,Queens,569,2958.26,52,270.35,0,0,19234
11416,2020-08-23,Ozone Park,Queens,781,2934.5,55,206.65,3.7574209062899224,1,26614
11417,2020-08-23,Ozone Park,Queens,953,3047.59,47,150.3,6.395702088196733,2,31271
11418,2020-08-23,Richmond Hill,Queens,1202,3154.43,106,278.18,-2.6243275160740063,-1,38105
11419,2020-08-23,Richmond Hill/South Ozone Park,Queens,1315,2586.1,98,192.73,0,0,50849
11420,2020-08-23,South Ozone Park,Queens,1487,3071.32,107,221,6.196298744216788,3,48416
11421,2020-08-23,Woodhaven,Queens,1305,3091.72,103,244.02,0,0,42209
11422,2020-08-23,Rosedale,Queens,1073,3181.94,67,198.69,2.965423165885772,1,33722
11423,2020-08-23,Hollis/Holliswood,Queens,1163,3629.71,105,327.7,9.363003651571423,3,32041
11426,2020-08-23,Bellerose,Queens,532,2612.55,34,166.97,4.910867750331484,1,20363
11427,2020-08-23,Bellerose/Hollis Hills/Holliswood,Queens,841,3623.07,51,219.71,0,0,23212
11428,2020-08-23,Queens Village,Queens,713,3689.05,54,279.4,0,0,19327
11429,2020-08-23,Queens Village,Queens,1028,3666.67,75,267.51,3.5668426309031247,1,28036
11432,2020-08-23,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,2005,3172.7,254,401.93,3.1648073423530345,2,63195
11433,2020-08-23,Jamaica,Queens,1039,2883.25,79,219.23,5.55000555000555,2,36036
11434,2020-08-23,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2246,3325.63,198,293.18,1.480691779199242,1,67536
11435,2020-08-23,Briarwood/Jamaica,Queens,1761,3053.91,150,260.13,0,0,57664
11436,2020-08-23,South Jamaica/South Ozone Park,Queens,581,2792.27,46,221.07,0,0,20807
11691,2020-08-23,Edgemere/Far Rockaway,Queens,2650,4092.09,373,575.98,6.176747633533563,4,64759
11692,2020-08-23,Arverne/Edgemere,Queens,696,3459.2,93,462.22,0,0,20120
11693,2020-08-23,Arverne/Broad Channel,Queens,349,2818.77,29,234.22,0,0,12381
11694,2020-08-23,Belle Harbor-Neponsit/Rockaway Park,Queens,780,3831.84,90,442.13,0,0,20356
11697,2020-08-23,Breezy Point,Queens,114,3223.35,4,113.1,0,0,3537
10001,2020-08-24,Chelsea/NoMad/West Chelsea,Manhattan,442,1875.82,26,110.34,0,0,23563
10002,2020-08-24,Chinatown/Lower East Side,Manhattan,1322,1722.35,161,209.76,3.908540160250147,3,76755
10003,2020-08-24,East Village/Gramercy/Greenwich Village,Manhattan,536,996.25,35,65.05,1.858666964053381,1,53802
10004,2020-08-24,Financial District,Manhattan,40,1095.71,1,27.39,0,0,3651
10005,2020-08-24,Financial District,Manhattan,94,1119.57,2,23.82,0,0,8396
10006,2020-08-24,Financial District,Manhattan,39,1127.89,0,0,0,0,3458
10007,2020-08-24,TriBeCa,Manhattan,72,872.76,3,36.36,0,0,8250
10009,2020-08-24,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,835,1421.33,69,117.45,3.404371212637026,2,58748
10010,2020-08-24,Flatiron/Gramercy/Kips Bay,Manhattan,333,1028.67,19,58.69,3.0890893364636103,1,32372
10011,2020-08-24,Chelsea,Manhattan,626,1264.63,44,88.89,4.040322417728935,2,49501
10012,2020-08-24,Greenwich Village/SoHo,Manhattan,219,913.22,9,37.53,0,0,23981
10013,2020-08-24,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,327,1126.38,21,72.34,0,0,29031
10014,2020-08-24,Hudson Square/Meatpacking District/West Village,Manhattan,374,1204.77,29,93.42,0,0,31043
10016,2020-08-24,Kips Bay/Murray Hill/NoMad,Manhattan,836,1591.64,50,95.19,5.711674663011195,3,52524
10017,2020-08-24,East Midtown/Murray Hill,Manhattan,166,1029.32,8,49.61,0,0,16127
10018,2020-08-24,Hell's Kitchen/Midtown Manhattan,Manhattan,213,2234.71,5,52.46,0,0,9531
10019,2020-08-24,Hell's Kitchen/Midtown Manhattan,Manhattan,698,1717.88,42,103.37,2.4611749649282566,1,40631
10021,2020-08-24,Lenox Hill/Upper East Side,Manhattan,634,1435.18,65,147.14,2.263672582397682,1,44176
10022,2020-08-24,East Midtown,Manhattan,398,1312.02,32,105.49,3.296522169111587,1,30335
10023,2020-08-24,Lincoln Square,Manhattan,654,1085.03,54,89.59,4.977187888842804,3,60275
10024,2020-08-24,Upper West Side,Manhattan,832,1451.05,75,130.8,1.7440440894345808,1,57338
10025,2020-08-24,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1535,1662.45,178,192.78,2.166072801706865,2,92333
10026,2020-08-24,Central Harlem (South),Manhattan,755,1935,47,120.46,2.5629196780972885,1,39018
10027,2020-08-24,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1180,1854.44,113,177.59,0,0,63631
10028,2020-08-24,Upper East Side/Yorkville,Manhattan,545,1108.74,34,69.17,0,0,49155
10029,2020-08-24,East Harlem,Manhattan,2026,2569.71,213,270.16,2.5367190076355244,2,78842
10030,2020-08-24,Central Harlem (North),Manhattan,568,1937.12,57,194.39,0,0,29322
10031,2020-08-24,Hamilton Heights/West Harlem,Manhattan,1519,2508.38,133,219.63,4.95401027131463,3,60557
10032,2020-08-24,Washington Heights (South),Manhattan,1752,2849.12,175,284.59,3.252402712503862,2,61493
10033,2020-08-24,Washington Heights (North)/Washington Heights (South),Manhattan,1523,2572.18,121,204.36,0,0,59210
10034,2020-08-24,Inwood/Washington Heights (North),Manhattan,870,2019.8,72,167.16,4.643172215257464,2,43074
10035,2020-08-24,East Harlem,Manhattan,1130,3282.34,136,395.04,0,0,34427
10036,2020-08-24,Hell's Kitchen/Midtown Manhattan,Manhattan,515,1964.8,40,152.61,3.8151920949219793,1,26211
10037,2020-08-24,Central Harlem (North)/East Harlem,Manhattan,581,2813.61,63,305.09,9.685230024213075,2,20650
10038,2020-08-24,Chinatown/Financial District,Manhattan,292,1324.39,28,127,4.5355587808418,1,22048
10039,2020-08-24,Central Harlem (North)/Washington Heights (South),Manhattan,615,2324.48,66,249.46,3.779575175750246,1,26458
10040,2020-08-24,Washington Heights (North),Manhattan,1282,2861.08,119,265.58,4.463488662738796,2,44808
10044,2020-08-24,Roosevelt Island,Manhattan,260,2222.17,36,307.68,17.094017094017094,2,11700
10065,2020-08-24,Lenox Hill/Upper East Side,Manhattan,360,1238.75,28,96.35,0,0,29061
10069,2020-08-24,Lincoln Square,Manhattan,69,1088.65,2,31.56,0,0,6338
10075,2020-08-24,Lenox Hill/Upper East Side,Manhattan,448,1895.56,45,190.4,0,0,23634
10128,2020-08-24,Upper East Side/Yorkville,Manhattan,715,1165.41,41,66.83,1.629938714304342,1,61352
10280,2020-08-24,Battery Park City,Manhattan,64,665.37,0,0,0,0,9619
10282,2020-08-24,Battery Park City,Manhattan,84,1523,15,271.96,0,0,5515
10301,2020-08-24,Silver Lake/St. George,Staten Island,1315,3319.57,107,270.11,0,0,39614
10302,2020-08-24,Elm Park,Staten Island,686,3653.99,32,170.45,0,0,18774
10303,2020-08-24,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,945,3602.52,47,179.17,3.812137846904544,1,26232
10304,2020-08-24,New Dorp/Todt Hill,Staten Island,1527,3597.28,183,431.11,7.0673042945652425,3,42449
10305,2020-08-24,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1370,3218.91,80,187.97,0,0,42561
10306,2020-08-24,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1578,2939.33,82,152.74,0,0,53686
10307,2020-08-24,Tottenville,Staten Island,418,2747.37,15,98.59,0,0,15215
10308,2020-08-24,Great Kills,Staten Island,707,2385.67,28,94.48,0,0,29635
10309,2020-08-24,Charleston/Prince's Bay/Woodrow,Staten Island,914,2769.28,32,96.96,0,0,33005
10310,2020-08-24,Port Richmond/Randall Manor/West Brighton,Staten Island,760,3183.79,33,138.24,0,0,23871
10312,2020-08-24,Annadale/Rossville,Staten Island,1671,2770.95,59,97.84,3.316529583443884,2,60304
10314,2020-08-24,Bloomfield/Freshkills Park,Staten Island,2899,3191.53,201,221.28,1.1009093511240284,1,90834
10451,2020-08-24,Concourse/Melrose,Bronx,1744,3654.75,152,318.53,4.191202665604895,2,47719
10452,2020-08-24,Concourse/Highbridge,Bronx,2749,3568.51,175,227.17,5.19244499253586,4,77035
10453,2020-08-24,Morris Heights/Mount Hope/University Heights,Bronx,2714,3343.02,165,203.24,3.695309420575483,3,81184
10454,2020-08-24,Mott Haven/Port Morris,Bronx,1280,3348.73,106,277.32,2.616225832613871,1,38223
10455,2020-08-24,Mott Haven,Bronx,1467,3478.42,111,263.19,0,0,42174
10456,2020-08-24,Claremont/Morrisania,Bronx,2846,3045.74,291,311.42,1.070182573146979,1,93442
10457,2020-08-24,Belmont/Claremont/Mount Hope/Tremont,Bronx,2483,3324.63,187,250.38,2.6779139050679523,2,74685
10458,2020-08-24,Belmont/Fordham University/Kingsbridge,Bronx,2421,2888.75,126,150.34,4.772814051164567,4,83808
10459,2020-08-24,Charlotte Gardens/Hunts Point,Bronx,1674,3461.93,166,343.3,12.408230793092752,6,48355
10460,2020-08-24,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1886,3139.5,127,211.41,0,0,60073
10461,2020-08-24,Morris Park/Pelham Bay/Westchester Square,Bronx,1974,3989.53,141,284.97,2.021018593371059,1,49480
10462,2020-08-24,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2512,3248.31,183,236.64,5.17250297418921,4,77332
10463,2020-08-24,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2263,3174.48,216,303,7.013901552877804,5,71287
10464,2020-08-24,City Island,Bronx,135,3101.2,9,206.75,0,0,4353
10465,2020-08-24,Country Club/Throgs Neck,Bronx,1594,3704.36,87,202.18,2.3239600278875203,1,43030
10466,2020-08-24,Edenwald/Wakefield,Bronx,2619,3629.1,170,235.57,4.157024678869844,3,72167
10467,2020-08-24,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3817,3787.31,325,322.47,0.9922209874583268,1,100784
10468,2020-08-24,Fordham/Kingsbridge/University Heights,Bronx,3118,4066.19,222,289.51,0,0,76681
10469,2020-08-24,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3248,4542.13,365,510.43,2.7968898584773734,2,71508
10470,2020-08-24,Wakefield/Woodlawn,Bronx,492,3488.43,20,141.81,0,0,14104
10471,2020-08-24,Fieldston/North Riverdale/Riverdale,Bronx,861,4052.28,86,404.76,0,0,21247
10472,2020-08-24,Soundview,Bronx,2219,3267.37,189,278.29,0,0,67914
10473,2020-08-24,Castle Hill/Clason Point/Soundview,Bronx,2163,3492.92,139,224.46,0,0,61925
10474,2020-08-24,Hunts Point,Bronx,354,2846.1,21,168.84,0,0,12438
10475,2020-08-24,Co-op City/Edenwald,Bronx,1862,4256.66,176,402.35,0,0,43743
11004,2020-08-24,Bellerose/Douglaston-Little Neck,Queens,632,3369.13,68,362.5,0,0,18759
11101,2020-08-24,Astoria (South)/Long Island City/Sunnyside,Queens,733,2082.14,39,110.78,0,0,35204
11102,2020-08-24,Astoria (North),Queens,715,2191.04,80,245.15,6.128765360218185,2,32633
11103,2020-08-24,Astoria (North)/Astoria (South),Queens,663,1812.19,54,147.6,0,0,36586
11104,2020-08-24,Sunnyside,Queens,558,2252.21,42,169.52,0,0,24776
11105,2020-08-24,Ditmars Steinway,Queens,556,1548.97,43,119.79,11.143613316617913,4,35895
11106,2020-08-24,Astoria (South),Queens,779,2014.77,55,142.25,0,0,38664
11109,2020-08-24,Long Island City,Queens,64,1262.17,2,39.44,0,0,5071
11201,2020-08-24,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,823,1351.21,95,155.97,3.2836409010310637,2,60908
11203,2020-08-24,East Flatbush (North)/East Flatbush (South),Brooklyn,2249,3064.35,243,331.1,0,0,73392
11204,2020-08-24,Bensonhurst/Mapleton,Brooklyn,2253,2840.31,145,182.8,1.2606842994377347,1,79322
11205,2020-08-24,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,822,1867.62,50,113.6,2.2720559834594325,1,44013
11206,2020-08-24,Williamsburg (South),Brooklyn,1815,2122.89,153,178.95,1.1696316829830287,1,85497
11207,2020-08-24,Cypress Hills/East New York,Brooklyn,2378,2667.21,216,242.27,0,0,89157
11208,2020-08-24,Cypress Hills/East New York,Brooklyn,2702,2826.13,250,261.49,2.091875156890637,2,95608
11209,2020-08-24,Bay Ridge/Fort Hamilton,Brooklyn,1296,1931.99,117,174.42,-4.472205244406017,-3,67081
11210,2020-08-24,Flatlands/Midwood,Brooklyn,1873,2791.8,150,223.58,2.981114638763434,2,67089
11211,2020-08-24,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2344,2353.54,138,138.56,1.0040664692002612,1,99595
11212,2020-08-24,Ocean Hill-Brownsville,Brooklyn,2119,2662.4,235,295.26,2.512878502324413,2,79590
11213,2020-08-24,Crown Heights (East),Brooklyn,1571,2438.46,149,231.27,3.1043367584515567,2,64426
11214,2020-08-24,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1755,1880.35,184,197.14,3.21429719391855,3,93333
11215,2020-08-24,Gowanus/Park Slope/Windsor Terrace,Brooklyn,702,1003.83,46,65.78,1.4299605330892866,1,69932
11216,2020-08-24,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,860,1548.5,76,136.84,0,0,55538
11217,2020-08-24,Boerum Hill/Park Slope,Brooklyn,700,1474.41,86,181.14,4.212566084630453,2,47477
11218,2020-08-24,Kensington/Windsor Terrace,Brooklyn,1916,2527.49,138,182.04,0,0,75806
11219,2020-08-24,Borough Park,Brooklyn,3298,3551.66,237,255.23,3.2307394085593057,3,92858
11220,2020-08-24,Sunset Park,Brooklyn,1963,1993.91,167,169.63,2.031488065007618,2,98450
11221,2020-08-24,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1562,1912.52,148,181.21,3.6732295033793716,3,81672
11222,2020-08-24,Greenpoint,Brooklyn,541,1488.34,34,93.54,2.75110732069658,1,36349
11223,2020-08-24,Gravesend/Homecrest,Brooklyn,1914,2393.78,144,180.1,1.2506722363270257,1,79957
11224,2020-08-24,Brighton Beach/Coney Island/Seagate,Brooklyn,1343,3018.84,215,483.28,2.2478476858408074,1,44487
11225,2020-08-24,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1278,2214.46,140,242.59,0,0,57711
11226,2020-08-24,Flatbush/Prospect Lefferts Gardens,Brooklyn,2568,2592.33,302,304.86,2.018958015768062,2,99061
11228,2020-08-24,Bath Beach/Dyker Heights,Brooklyn,775,1752.8,82,185.46,4.5233518036865314,2,44215
11229,2020-08-24,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1963,2311.88,151,177.84,2.3554629073478663,2,84909
11230,2020-08-24,Midwood,Brooklyn,2598,2913.67,228,255.7,3.364511136531862,3,89166
11231,2020-08-24,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,472,1275.86,34,91.91,0,0,36995
11232,2020-08-24,Sunset Park,Brooklyn,641,2267.33,42,148.56,3.537193590605214,1,28271
11233,2020-08-24,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1435,1989.03,136,188.51,1.3860782302553156,1,72146
11234,2020-08-24,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2454,2574.9,195,204.61,2.098525785635591,2,95305
11235,2020-08-24,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2306,2899.17,301,378.43,1.2572290671360322,1,79540
11236,2020-08-24,Canarsie,Brooklyn,2995,3092.51,299,308.73,2.0651130133096536,2,96847
11237,2020-08-24,Bushwick/East Williamsburg,Brooklyn,1129,2227.01,114,224.87,0,0,50696
11238,2020-08-24,Clinton Hill/Prospect Heights,Brooklyn,900,1666.18,105,194.39,0,0,54016
11239,2020-08-24,East New York,Brooklyn,571,4599.88,89,716.97,0,0,12413
11354,2020-08-24,Flushing/Murray Hill,Queens,1415,2548.71,299,538.56,1.8012176231132246,1,55518
11355,2020-08-24,Flushing/Murray Hill/Queensboro Hill,Queens,1572,1964.66,169,211.21,2.499562576549104,2,80014
11356,2020-08-24,College Point,Queens,644,2761.25,42,180.08,8.575226171590277,2,23323
11357,2020-08-24,Whitestone,Queens,916,2291.4,106,265.16,0,0,39976
11358,2020-08-24,Auburndale/Murray Hill,Queens,635,1786.64,43,120.99,0,0,35542
11360,2020-08-24,Bayside (North),Queens,342,1813.06,28,148.44,0,0,18863
11361,2020-08-24,Bayside (North)/Bayside (South),Queens,497,1776.78,58,207.35,0,0,27972
11362,2020-08-24,Douglaston-Little Neck,Queens,355,2001.35,36,202.95,5.637614161686773,1,17738
11363,2020-08-24,Douglaston-Little Neck,Queens,110,1536.52,5,69.84,0,0,7159
11364,2020-08-24,Bayside (South)/Oakland Gardens,Queens,512,1481.37,35,101.27,0,0,34563
11365,2020-08-24,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,950,2156.6,67,152.1,2.27009602506186,1,44051
11366,2020-08-24,Fresh Meadows/Hillcrest,Queens,419,3041.22,28,203.23,0,0,13777
11367,2020-08-24,Kew Gardens Hills/Pomonok,Queens,1156,2749.81,67,159.37,2.378743547658127,1,42039
11368,2020-08-24,Corona/North Corona,Queens,5076,4548.63,446,399.66,2.688316576160009,3,111594
11369,2020-08-24,Airport/East Elmhurst,Queens,1730,4744.64,181,496.4,0,0,36462
11370,2020-08-24,Jackson Heights/Rikers Island,Queens,1435,4380.52,64,195.37,9.157788699288744,3,32759
11372,2020-08-24,Jackson Heights,Queens,2809,4489.88,259,413.98,0,0,62563
11373,2020-08-24,Elmhurst,Queens,3516,3785.7,297,319.78,2.1534088462035403,2,92876
11374,2020-08-24,Rego Park,Queens,1181,2808.72,99,235.45,2.378234398782344,1,42048
11375,2020-08-24,Forest Hills,Queens,1593,2257.88,181,256.54,2.834748345215653,2,70553
11377,2020-08-24,Woodside,Queens,2486,2875.03,195,225.52,1.1564838265736854,1,86469
11378,2020-08-24,Maspeth,Queens,816,2358.83,74,213.91,2.890758245887896,1,34593
11379,2020-08-24,Middle Village,Queens,891,2461.63,99,273.51,-2.762736213946292,-1,36196
11385,2020-08-24,Glendale/Ridgewood,Queens,2430,2360.83,142,137.96,2.914602156805596,3,102930
11411,2020-08-24,Cambria Heights,Queens,727,3547.33,50,243.97,0,0,20494
11412,2020-08-24,St. Albans,Queens,1327,3372.56,92,233.82,0,0,39347
11413,2020-08-24,Laurelton/Rosedale,Queens,1415,3241.85,103,235.98,2.2910557184750733,1,43648
11414,2020-08-24,Hamilton Beach/Howard Beach/Lindenwood,Queens,872,3085.03,63,222.89,3.5378192881907595,1,28266
11415,2020-08-24,Kew Gardens,Queens,570,2963.46,52,270.35,5.199126546740148,1,19234
11416,2020-08-24,Ozone Park,Queens,784,2945.77,55,206.65,11.272262718869767,3,26614
11417,2020-08-24,Ozone Park,Queens,954,3050.79,47,150.3,3.1978510440983663,1,31271
11418,2020-08-24,Richmond Hill,Queens,1203,3157.05,107,280.8,2.6243275160740063,1,38105
11419,2020-08-24,Richmond Hill/South Ozone Park,Queens,1316,2588.06,98,192.73,1.966607012920608,1,50849
11420,2020-08-24,South Ozone Park,Queens,1488,3073.38,107,221,2.065432914738929,1,48416
11421,2020-08-24,Woodhaven,Queens,1306,3094.09,103,244.02,2.369162974721031,1,42209
11422,2020-08-24,Rosedale,Queens,1074,3184.9,67,198.69,2.965423165885772,1,33722
11423,2020-08-24,Hollis/Holliswood,Queens,1164,3632.83,106,330.82,3.1210012171904746,1,32041
11426,2020-08-24,Bellerose,Queens,534,2622.37,34,166.97,9.821735500662967,2,20363
